MilliSeconds,Spine_base,Spine_mid,Neck,Head,Shoulder_left,Elbow_left,Wrist_left,Hand_left,Shoulder_right,Elbow_right,Wrist_right,Hand_right,Hip_left,Knee_left,Ankle_left,Foot_left,Hip_right,Knee_right,Ankle_right,Foot_right,Spine_shoulder,Handtip_left,Thumb_left,Handtip_right,Thumb_right
516,-1.751137853,-1.679262996,-1.602208853,-1.550778747,-1.670583487,-1.75333333,-1.725915074,-1.712729692,-1.548815846,-1.615046144,-1.541016459,-1.493091345,-1.763874531,-1.515680194,-1.574831247,-1.534081936,-1.709727407,-1.451394558,-1.500193477,-1.490947127,-1.622382045,-1.7074579,-1.686741471,-1.43493104,-1.462787509
555,-1.752347827,-1.679468274,-1.601768613,-1.551040173,-1.671231151,-1.753399014,-1.725286245,-1.720368862,-1.548521519,-1.61481905,-1.541983485,-1.505114675,-1.765390158,-1.51571691,-1.574800014,-1.47664845,-1.710587978,-1.452437639,-1.500248313,-1.40299654,-1.622143388,-1.721724629,-1.696142793,-1.469735861,-1.460981846
595,-1.752562761,-1.679700375,-1.602098227,-1.551287889,-1.669992685,-1.753115416,-1.725577116,-1.724926591,-1.54856348,-1.615056753,-1.501875043,-1.473895907,-1.765367031,-1.516008735,-1.574608922,-1.475833416,-1.710932612,-1.452838659,-1.500456572,-1.492499948,-1.622426867,-1.703805923,-1.684518337,-1.427068114,-1.428898573
674,-1.757248282,-1.680858731,-1.599429727,-1.549906373,-1.667558789,-1.758781195,-1.733354926,-1.735450029,-1.548576832,-1.619979501,-1.566929698,-1.550703049,-1.769870162,-1.516318083,-1.575739384,-1.538236022,-1.71568644,-1.452145219,-1.50035727,-1.495619178,-1.620719671,-1.732621193,-1.680673599,-1.492112041,-1.516754508
714,-1.761613607,-1.682545543,-1.599147677,-1.548805594,-1.66568923,-1.775084376,-1.745077848,-1.739389539,-1.552769423,-1.621291161,-1.642811298,-1.651446819,-1.775821924,-1.516102791,-1.575199008,-1.530679107,-1.718697906,-1.452146649,-1.49991262,-1.496845126,-1.620905519,-1.752037764,-1.682808757,-1.592762232,-1.617267609
754,-1.767188549,-1.686635494,-1.601053476,-1.552646637,-1.669682741,-1.781441331,-1.758972645,-1.739495158,-1.555639625,-1.626994371,-1.616996288,-1.615126133,-1.78152597,-1.514403462,-1.575596809,-1.528513432,-1.723958969,-1.451617956,-1.499826312,-1.488709688,-1.623376966,-1.714482665,-1.688544393,-1.556461811,-1.581000566
793,-1.752936959,-1.683368206,-1.605841517,-1.554696083,-1.675985813,-1.800308228,-1.762837291,-1.737776756,-1.561500549,-1.650622129,-1.533815026,-1.477560639,-1.767439008,-1.513350725,-1.574969649,-1.527287245,-1.709803343,-1.451719165,-1.499569535,-1.494562626,-1.626325846,-1.679338574,-1.705600858,-1.428197742,-1.440855861
833,-1.767991304,-1.691505313,-1.610319138,-1.558330774,-1.681025028,-1.797005892,-1.76786828,-1.739095449,-1.571504951,-1.65840292,-1.527934074,-1.472057223,-1.784057021,-1.513948917,-1.577378869,-1.525942564,-1.723255515,-1.452553272,-1.499507189,-1.48899138,-1.631631494,-1.673614025,-1.683293343,-1.419421077,-1.443026423
912,-1.783303022,-1.710953593,-1.633448839,-1.579228163,-1.701939583,-1.832066536,-1.777828693,-1.746545196,-1.581570029,-1.66996634,-1.509962082,-1.470790505,-1.79990077,-1.517778277,-1.578486085,-1.522332072,-1.738171458,-1.458710313,-1.499532461,-1.491395831,-1.65375638,-1.676709056,-1.704383135,-1.457791209,-1.455425739
953,-1.791785836,-1.723498702,-1.650878549,-1.603018522,-1.714804173,-1.834964871,-1.801904917,-1.740289927,-1.596489906,-1.680225253,-1.519227028,-1.477628946,-1.808665752,-1.520060539,-1.580387592,-1.523175716,-1.746257186,-1.461700439,-1.499106288,-1.491205335,-1.669896126,-1.712460279,-1.692581177,-1.467002273,-1.455465794
992,-1.79525578,-1.731736898,-1.666005492,-1.616655827,-1.727343917,-1.846247077,-1.806024432,-1.741105556,-1.608917117,-1.689959049,-1.524166584,-1.477614164,-1.812082767,-1.523340225,-1.580511093,-1.519731283,-1.749705911,-1.46627593,-1.499545097,-1.488450289,-1.683108687,-1.707383752,-1.708254933,-1.462617874,-1.460425138
1031,-1.801891804,-1.746652842,-1.689145207,-1.642436504,-1.750090599,-1.853824496,-1.810527921,-1.743606925,-1.629090071,-1.700927019,-1.675553441,-1.683450341,-1.818588614,-1.525038838,-1.580623865,-1.519764423,-1.756283164,-1.469140291,-1.500365615,-1.484938264,-1.70433414,-1.683112979,-1.699771643,-1.669671655,-1.606418371
1072,-1.806155086,-1.759913445,-1.713360786,-1.672524333,-1.771056056,-1.868918419,-1.849052548,-1.786522627,-1.651607871,-1.712163448,-1.681509733,-1.685573459,-1.822341681,-1.526337862,-1.580474734,-1.520990372,-1.761151075,-1.471925378,-1.500594258,-1.48921597,-1.725642443,-1.719455242,-1.727137566,-1.701899529,-1.617272854
1150,-1.812147021,-1.785925269,-1.765310526,-1.729323149,-1.823580503,-1.895982265,-1.831604838,-1.765399218,-1.702078223,-1.735442638,-1.606315732,-1.557370186,-1.826917291,-1.527088046,-1.580947995,-1.514845848,-1.768752933,-1.472874045,-1.499730945,-1.495720506,-1.770795226,-1.718557477,-1.72567451,-1.510911465,-1.515831351
1191,-1.812603593,-1.79849267,-1.79138279,-1.746465683,-1.842005014,-1.900162458,-1.822765589,-1.775918126,-1.725615621,-1.743466616,-1.609542251,-1.554449797,-1.827016115,-1.527549386,-1.58022809,-1.514405251,-1.769654751,-1.473820448,-1.50059402,-1.495774865,-1.794064283,-1.722042441,-1.717512012,-1.513013482,-1.51063633
1230,-1.81374383,-1.811900616,-1.81334281,-1.774082303,-1.865611434,-1.920770288,-1.859529495,-1.782746792,-1.747492433,-1.754901767,-1.615855455,-1.552620649,-1.82762897,-1.53072238,-1.579887033,-1.513335586,-1.771354914,-1.474619031,-1.500688076,-1.494262218,-1.813887954,-1.73724401,-1.73743546,-1.514753342,-1.514900088
1269,-1.814158678,-1.821959019,-1.835369349,-1.794181824,-1.88256216,-1.932316065,-1.850272536,-1.774198055,-1.774409175,-1.765519142,-1.624484062,-1.561494708,-1.827496886,-1.531364799,-1.580100298,-1.517380953,-1.772359848,-1.480522513,-1.501848936,-1.492954493,-1.832698107,-1.724907875,-1.719502211,-1.520238161,-1.546477675
1310,-1.816684246,-1.834258676,-1.855351567,-1.816202164,-1.908406138,-1.937164545,-1.844062924,-1.795656443,-1.788373232,-1.772841454,-1.626365304,-1.57468009,-1.829253435,-1.531361222,-1.581473589,-1.52086699,-1.775479674,-1.480516195,-1.50300467,-1.49897337,-1.851033449,-1.733710408,-1.749082804,-1.542711973,-1.531800985
1388,-1.817958117,-1.856878281,-1.899076939,-1.851448059,-1.937708497,-1.951407313,-1.821410179,-1.748095751,-1.820143938,-1.784618855,-1.658938766,-1.668066144,-1.830251575,-1.530967236,-1.58084476,-1.525335431,-1.777088523,-1.478778601,-1.500109434,-1.500787258,-1.889569402,-1.67953074,-1.700101018,-1.640479207,-1.610116005
1429,-1.818870664,-1.86435616,-1.912261128,-1.877013206,-1.957080245,-1.952450514,-1.831664324,-1.757628083,-1.83462882,-1.790594101,-1.654692292,-1.663802743,-1.830413818,-1.530369163,-1.580282569,-1.521387577,-1.778792381,-1.478565335,-1.500226617,-1.506262779,-1.901231885,-1.688387871,-1.704890966,-1.636221528,-1.605865479
1468,-1.822747707,-1.878225923,-1.936041594,-1.895927906,-1.965360641,-1.955875993,-1.834012151,-1.759497523,-1.847294092,-1.79794836,-1.647847176,-1.656944275,-1.834501386,-1.529308915,-1.580438375,-1.525685072,-1.781988859,-1.478313088,-1.500003576,-1.499778271,-1.92240417,-1.713748455,-1.706983805,-1.629375458,-1.599035621
1507,-1.824574828,-1.885401845,-1.944675088,-1.905445814,-1.976976275,-1.968562126,-1.836601019,-1.764847517,-1.861087441,-1.803975224,-1.654886127,-1.657443047,-1.836160183,-1.529634356,-1.580255508,-1.524053335,-1.783901811,-1.478948593,-1.499551058,-1.46182251,-1.930923223,-1.691059113,-1.717966676,-1.629882932,-1.5995543
1548,-1.825552106,-1.889194131,-1.95369947,-1.92325747,-1.990340948,-1.995819449,-1.856598496,-1.778903008,-1.87420404,-1.809214473,-1.69438386,-1.657654881,-1.836319804,-1.529389143,-1.580348849,-1.530361176,-1.785684228,-1.477429986,-1.496034145,-1.509271145,-1.938455105,-1.713686824,-1.727217793,-1.630035281,-1.599628806
1626,-1.830131412,-1.906702042,-1.98182416,-1.946495891,-2.008319616,-1.991360784,-1.855368853,-1.787842393,-1.897179484,-1.816687107,-1.654879332,-1.602490425,-1.840821624,-1.52774775,-1.580206513,-1.526044011,-1.790132284,-1.475548983,-1.495422125,-1.380402446,-1.964103937,-1.720896959,-1.747438192,-1.575109482,-1.545022964
1667,-1.83024931,-1.910975218,-1.993185878,-1.959346056,-2.015345097,-1.996233344,-1.856909275,-1.775106668,-1.905685186,-1.820137143,-1.688055873,-1.645579576,-1.839210153,-1.526873469,-1.579979777,-1.521764278,-1.791286349,-1.474023104,-1.494386077,-1.474010944,-1.973439574,-1.709136486,-1.731325746,-1.617990613,-1.587623835
1706,-1.835691094,-1.92219162,-2.005205631,-1.977234602,-2.017884731,-1.997996092,-1.857006788,-1.7840693,-1.916894674,-1.825277686,-1.654816508,-1.599547863,-1.841736317,-1.525049686,-1.580011725,-1.532397628,-1.800994277,-1.47282505,-1.49412024,-1.475876212,-1.985577703,-1.726064801,-1.743632913,-1.572235465,-1.542238951
1746,-1.886262894,-1.949409485,-2.013177633,-1.982295394,-2.030081511,-2.002826214,-1.862748861,-1.786504269,-1.922166109,-1.828959584,-1.659137845,-1.604083538,-1.899216175,-1.538178563,-1.580806255,-1.532889724,-1.839549422,-1.474193454,-1.492977023,-1.47547555,-1.99721837,-1.728048563,-1.739744544,-1.576765656,-1.544787645
1825,-1.885329962,-1.958742976,-2.026757717,-2.003043652,-2.039836884,-2.006771803,-1.865977168,-1.789847493,-1.932848573,-1.835193038,-1.693697095,-1.668347597,-1.897834063,-1.530477047,-1.581209302,-1.530405998,-1.842043996,-1.47076118,-1.49309504,-1.483819604,-2.010087013,-1.727794051,-1.752286911,-1.640758276,-1.610388398
1865,-1.882285833,-1.959172726,-2.031461716,-2.007059097,-2.040681601,-2.007918119,-1.867526054,-1.79329741,-1.933072567,-1.835511208,-1.666087031,-1.640734315,-1.895258069,-1.53055203,-1.580463648,-1.465391874,-1.838821888,-1.469334245,-1.493129253,-1.484551072,-2.013597012,-1.730088592,-1.747903466,-1.613235712,-1.582986832
1905,-1.881389499,-1.959316134,-2.033089876,-2.010708809,-2.042607546,-2.008549213,-1.867415309,-1.793408275,-1.936270833,-1.835473418,-1.665523171,-1.640190244,-1.893344402,-1.529211283,-1.580442071,-1.531903148,-1.838549376,-1.469523191,-1.492655635,-1.378790736,-2.014937401,-1.732808352,-1.744743586,-1.612698197,-1.582882404
1944,-1.877817988,-1.959274888,-2.035755873,-2.013854027,-2.042662382,-2.008574486,-1.869818926,-1.794302106,-1.936690092,-1.835888147,-1.664186239,-1.587081432,-1.888695955,-1.526007652,-1.580418229,-1.465733767,-1.836335778,-1.469048619,-1.492816806,-1.379121661,-2.016945601,-1.737066388,-1.751569271,-1.546132803,-1.582604527
1984,-1.877403617,-1.959338307,-2.036935091,-2.015953064,-2.045163393,-2.009195089,-1.870739102,-1.793045759,-1.937353373,-1.836018682,-1.702584386,-1.583794117,-1.888294578,-1.525839567,-1.580404401,-1.466070652,-1.835985065,-1.468431711,-1.493086696,-1.379740596,-2.017894983,-1.723240376,-1.747683764,-1.539245486,-1.566723585
2103,-1.875892758,-1.960468173,-2.039006948,-2.016914606,-2.045327902,-2.010355949,-1.873289227,-1.795822024,-1.938096762,-1.836043239,-1.670096755,-1.580331206,-1.886235237,-1.524435282,-1.578247666,-1.537585855,-1.835277915,-1.467338562,-1.490930796,-1.378076673,-2.020030737,-1.738052487,-1.758846879,-1.538221121,-1.550856471
2143,-1.876760006,-1.9604038,-2.038424253,-2.016473055,-2.045170546,-2.01111865,-1.833278656,-1.78529346,-1.938759327,-1.836090565,-1.678268433,-1.672716737,-1.888295531,-1.525860906,-1.578267574,-1.535762548,-1.835506201,-1.466965675,-1.490869284,-1.377991915,-2.019726515,-1.726730108,-1.743673205,-1.630549312,-1.643101454
2182,-1.876217842,-1.960200787,-2.038368225,-2.016484976,-2.044046402,-2.011090755,-1.875473022,-1.795080662,-1.939580202,-1.836114645,-1.702308893,-1.701018572,-1.886915565,-1.524751544,-1.57807219,-1.535948277,-1.835572839,-1.466630936,-1.490836143,-1.377794385,-2.019663572,-1.739527345,-1.75028491,-1.665371776,-1.657638788
2222,-1.876158595,-1.959859967,-2.037319422,-2.016020536,-2.041159868,-2.011325836,-1.877143979,-1.806956887,-1.939126134,-1.836359739,-1.698567033,-1.662161112,-1.887018919,-1.526334047,-1.578394651,-1.537365794,-1.835451365,-1.4667449,-1.49041748,-1.37689364,-2.018959761,-1.741201162,-1.78886795,-1.626619458,-1.619024396
2302,-1.876955152,-1.9593817,-2.034859896,-2.01403141,-2.041640282,-2.011548758,-1.8775388,-1.805680513,-1.937177777,-1.83691299,-1.676635861,-1.624751806,-1.889506102,-1.528026342,-1.578529477,-1.535028458,-1.835442305,-1.469812751,-1.49009192,-1.37684989,-2.017365217,-1.750663757,-1.772019148,-1.589425921,-1.582108259
2341,-1.877222538,-1.959281206,-2.034027576,-2.010375977,-2.042017937,-2.026157618,-1.885000587,-1.813137412,-1.93729043,-1.837152362,-1.695627093,-1.649990082,-1.889837623,-1.528185368,-1.577475667,-1.53261447,-1.835644007,-1.469466448,-1.489978313,-1.482851744,-2.01674819,-1.756280422,-1.784651279,-1.614524484,-1.607027054
2381,-1.879016042,-1.959212661,-2.032271385,-2.006581783,-2.03937459,-2.026510477,-1.883589625,-1.803242445,-1.936244726,-1.837157726,-1.696364164,-1.663862705,-1.891156197,-1.528745055,-1.578101873,-1.463661194,-1.838105559,-1.46972847,-1.490299702,-1.481361032,-2.015528679,-1.745003819,-1.761386156,-1.628337145,-1.62076211
2420,-1.879004121,-1.958544374,-2.03010869,-2.00196147,-2.038090706,-2.026788235,-1.884149671,-1.828795433,-1.933618903,-1.836432576,-1.69577086,-1.662409782,-1.891081691,-1.5292027,-1.578224301,-1.463980079,-1.838038683,-1.470124245,-1.489376187,-1.444970012,-2.013749599,-1.761818886,-1.794201732,-1.626891732,-1.620286226
2460,-1.879384875,-1.957772851,-2.026542902,-1.992405653,-2.035659552,-2.027338028,-1.884245634,-1.844990969,-1.930467844,-1.836527824,-1.697549939,-1.679514647,-1.892075777,-1.530204892,-1.57814455,-1.463914037,-1.837906837,-1.469136238,-1.489501238,-1.450081944,-2.010907173,-1.762178898,-1.791793466,-1.643964648,-1.636356711
2540,-1.877367377,-1.948367476,-2.009523153,-1.972399712,-2.029801846,-2.014822721,-1.877124667,-1.806686044,-1.920277715,-1.836657763,-1.663711786,-1.607591987,-1.890120387,-1.528265476,-1.577921867,-1.46414578,-1.835160494,-1.470153093,-1.489220381,-1.455537558,-1.995488644,-1.744277477,-1.783234,-1.572197318,-1.56479466
2579,-1.87622726,-1.942430735,-1.997958899,-1.956565261,-2.023346901,-2.00936842,-1.876665473,-1.797170758,-1.910582185,-1.836483598,-1.667973518,-1.613333225,-1.887934923,-1.526391864,-1.577732205,-1.464289427,-1.834660172,-1.470381975,-1.489041686,-1.454930186,-1.985364437,-1.741062999,-1.749187827,-1.577966452,-1.570598364
2619,-1.874464035,-1.935470462,-1.98486948,-1.943691492,-2.014309645,-2.008158684,-1.876823664,-1.802506208,-1.905346751,-1.836416364,-1.680112481,-1.682813883,-1.883882046,-1.523651719,-1.577085376,-1.533311248,-1.834306955,-1.47103858,-1.489600182,-1.463043928,-1.97384727,-1.741183877,-1.763588309,-1.647256732,-1.639639139
2658,-1.872868061,-1.926757932,-1.969153404,-1.926734447,-2.004991531,-2.003477573,-1.878170013,-1.801447988,-1.89120245,-1.835124016,-1.671383858,-1.630424261,-1.882045269,-1.523456573,-1.577347636,-1.46435225,-1.833335638,-1.47096014,-1.489680529,-1.475129247,-1.959802747,-1.753473997,-1.76078403,-1.594985843,-1.58752501
2778,-1.871328115,-1.89885664,-1.909255743,-1.852449417,-1.954263449,-1.987742901,-1.872668982,-1.803896904,-1.841238737,-1.827434063,-1.658580899,-1.622325778,-1.882226348,-1.525070071,-1.577101588,-1.532114387,-1.830931783,-1.467788577,-1.489867926,-1.477056384,-1.907173991,-1.752557039,-1.776989698,-1.586908817,-1.580030203
2817,-1.871599555,-1.887566209,-1.882073164,-1.821965456,-1.930357218,-1.981305361,-1.870063305,-1.790799975,-1.823834538,-1.818823338,-1.650814414,-1.61455977,-1.882745147,-1.526340723,-1.577128172,-1.465204477,-1.831020713,-1.468350649,-1.490270615,-1.457268238,-1.885296583,-1.755400896,-1.749751806,-1.579160213,-1.571750402
2857,-1.872390747,-1.872839093,-1.847876787,-1.792500734,-1.93007195,-1.975081086,-1.867901325,-1.788314581,-1.797837973,-1.812266588,-1.644664407,-1.610022545,-1.886469007,-1.528897524,-1.578227282,-1.471684456,-1.82920444,-1.470057249,-1.491184711,-1.495626926,-1.855401754,-1.744914293,-1.741162062,-1.574635506,-1.567242146
2896,-1.871171236,-1.853012919,-1.823130012,-1.749323249,-1.866401315,-1.953821063,-1.870272636,-1.796171188,-1.766449928,-1.799046159,-1.638624907,-1.586652517,-1.885351658,-1.529009938,-1.579049945,-1.469516039,-1.827861547,-1.474400282,-1.491279006,-1.497215509,-1.831492543,-1.762585521,-1.753118038,-1.551341772,-1.544047594
2936,-1.86639905,-1.833191872,-1.783071041,-1.721889734,-1.848855138,-1.94183743,-1.855854869,-1.794534087,-1.739196658,-1.791686773,-1.641761422,-1.593283176,-1.879614949,-1.536316514,-1.579396009,-1.550353765,-1.824251175,-1.474920034,-1.492673397,-1.494688392,-1.797395349,-1.769097924,-1.758065104,-1.5579319,-1.550585628
3016,-1.856542826,-1.793037295,-1.715961456,-1.645259857,-1.792286515,-1.920759439,-1.851420045,-1.781632423,-1.685497403,-1.758182526,-1.647762895,-1.612434745,-1.867837667,-1.539671421,-1.582876325,-1.482682586,-1.815827847,-1.476022363,-1.495818138,-1.486430883,-1.737002134,-1.75397706,-1.742892146,-1.577058315,-1.569677949
3055,-1.855324745,-1.781734705,-1.697907329,-1.621429563,-1.753169298,-1.891821146,-1.855751276,-1.779630542,-1.655292034,-1.737950921,-1.652234197,-1.625129342,-1.867737651,-1.541260958,-1.583159208,-1.540004969,-1.812852383,-1.47601974,-1.496201158,-1.490099788,-1.719857216,-1.757025599,-1.745099068,-1.589718938,-1.582293987
3095,-1.84282887,-1.755602837,-1.659941792,-1.587389231,-1.732641935,-1.874293208,-1.855032682,-1.780474305,-1.630709052,-1.730224133,-1.561392903,-1.497880459,-1.85528028,-1.541383624,-1.584294081,-1.487245202,-1.800942302,-1.476018071,-1.498498678,-1.491444468,-1.685048938,-1.762048602,-1.720808864,-1.471838593,-1.486688852
3135,-1.831582308,-1.734858871,-1.633535624,-1.557564378,-1.699991703,-1.855265498,-1.823565722,-1.769345641,-1.605194926,-1.707782388,-1.549965501,-1.490654707,-1.843396068,-1.540243864,-1.585562706,-1.48991251,-1.790677667,-1.47424829,-1.499067426,-1.497974277,-1.659552813,-1.741360307,-1.715782523,-1.46572876,-1.478375435
3174,-1.822764397,-1.718523145,-1.606562972,-1.530572176,-1.682535887,-1.843294144,-1.808585644,-1.767630339,-1.573148131,-1.693048239,-1.53837049,-1.480474234,-1.83574605,-1.536367416,-1.586516619,-1.549545884,-1.781069398,-1.471250892,-1.500843167,-1.500541925,-1.63579452,-1.75148499,-1.722694993,-1.4560045,-1.466577053
3254,-1.790812612,-1.675420523,-1.553939819,-1.490934372,-1.638391256,-1.807456613,-1.800892115,-1.770522475,-1.536021352,-1.654214144,-1.506665945,-1.445069194,-1.803135872,-1.521660924,-1.585138798,-1.539091587,-1.749681473,-1.460866928,-1.500377893,-1.489517808,-1.585361958,-1.767373085,-1.742707491,-1.425172567,-1.421865821
3293,-1.774693251,-1.663732409,-1.547556162,-1.481240034,-1.625240684,-1.790150762,-1.798036695,-1.76843524,-1.524330139,-1.626908064,-1.456239581,-1.421284914,-1.786441922,-1.518391132,-1.584143043,-1.532099485,-1.734172225,-1.455411911,-1.500048161,-1.499491096,-1.577566981,-1.773157001,-1.711605906,-1.438272238,-1.385864139
3333,-1.723376989,-1.625961065,-1.524489403,-1.468138456,-1.604363203,-1.761207342,-1.791643977,-1.766956925,-1.502968669,-1.612514734,-1.441854596,-1.414733768,-1.733105302,-1.508202553,-1.584287167,-1.513945341,-1.685648441,-1.439506888,-1.500685811,-1.496112823,-1.550650597,-1.785403371,-1.692111492,-1.417392612,-1.399167657
3373,-1.726450205,-1.624487519,-1.519299746,-1.460869908,-1.595449924,-1.74015677,-1.780439019,-1.760525346,-1.489515305,-1.603689551,-1.502221584,-1.475087166,-1.735211611,-1.507011175,-1.576407909,-1.524743557,-1.689689517,-1.44414258,-1.50072217,-1.496486187,-1.546334386,-1.776141524,-1.687600493,-1.434188128,-1.432767034
3412,-1.732111692,-1.621437907,-1.506824493,-1.452195287,-1.589265943,-1.688818216,-1.740265131,-1.743092418,-1.469344616,-1.567115307,-1.503327012,-1.478806734,-1.743793964,-1.504227638,-1.577343106,-1.52301836,-1.692240119,-1.443602204,-1.501568437,-1.495940685,-1.536254406,-1.751550913,-1.714366555,-1.435540915,-1.434563875
3492,-1.714918852,-1.606382012,-1.494250894,-1.44552803,-1.569029212,-1.681348324,-1.669639468,-1.675541043,-1.453689098,-1.547772884,-1.500615835,-1.467036486,-1.726580977,-1.501413584,-1.578532338,-1.540697098,-1.674767375,-1.442550421,-1.50093174,-1.49881494,-1.522966385,-1.693220615,-1.644921303,-1.439586997,-1.429498911
3531,-1.702386022,-1.596109271,-1.486511111,-1.440980792,-1.561716557,-1.663926721,-1.64815557,-1.646493077,-1.449379683,-1.541049004,-1.499627233,-1.462873459,-1.713352442,-1.499506474,-1.578084111,-1.484765649,-1.663099289,-1.439939499,-1.500587106,-1.443751335,-1.514648795,-1.649252176,-1.611656785,-1.438779712,-1.432355881
3571,-1.685947776,-1.588731885,-1.486358404,-1.437529564,-1.558449984,-1.658049703,-1.636380315,-1.6290766,-1.438988924,-1.519000769,-1.482341886,-1.488535047,-1.698778152,-1.501024723,-1.578282356,-1.483164668,-1.645287871,-1.435103416,-1.503036976,-1.517161369,-1.512709856,-1.642928958,-1.594758391,-1.474330187,-1.436457157
3611,-1.670870423,-1.57772541,-1.480772018,-1.437134862,-1.551248908,-1.648627758,-1.630539179,-1.627186418,-1.436830878,-1.512359262,-1.454446077,-1.432327867,-1.678754568,-1.499408245,-1.578706264,-1.481253505,-1.634795427,-1.425534844,-1.498609185,-1.505520821,-1.505746484,-1.620134234,-1.65973103,-1.398212075,-1.402621269
3691,-1.556207776,-1.520957589,-1.475448728,-1.432990193,-1.542856216,-1.63570416,-1.60707283,-1.597987056,-1.429181218,-1.498277426,-1.453245997,-1.417514801,-1.565544367,-1.499015212,-1.581908464,-1.475681424,-1.520181179,-1.388797641,-1.45819366,-1.353069782,-1.488375664,-1.597174644,-1.613093853,-1.382636547,-1.37566781
