Frames,Spine_base,Spine_mid,Neck,Head,Shoulder_left,Elbow_left,Wrist_left,Hand_left,Shoulder_right,Elbow_right,Wrist_right,Hand_right,Hip_left,Knee_left,Ankle_left,Foot_left,Hip_right,Knee_right,Ankle_right,Foot_right,Spine_shoulder,Handtip_left,Thumb_left,Handtip_right,Thumb_right
2500,-0.096557975,-0.119260699,-0.141542986,-0.1464293,-0.275863916,-0.34868291,-0.240480617,-0.25888595,0.024371577,-0.049618173,-0.024778398,0.013303339,-0.158716783,-0.263228357,-0.206212506,-0.215465292,-0.033178687,0.051709909,0.019762103,0.047743108,-0.136061877,-0.265880853,-0.27111277,0.001781755,-0.043101624
2578,-0.097673677,-0.120213911,-0.142367557,-0.201000988,-0.276032656,-0.348851085,-0.240648404,-0.267375201,0.024202878,-0.107410237,0.012453159,0.044056326,-0.159855112,-0.26503107,-0.206405178,-0.215659603,-0.034306988,0.052098542,0.016464621,0.052249704,-0.136918381,-0.266488343,-0.271964908,-0.016596412,-0.01651286
2619,-0.118007772,-0.144556686,-0.168833002,-0.221011445,-0.300333202,-0.264230341,-0.330773354,-0.36621213,-0.000131722,-0.095031992,0.030369179,0.061314106,-0.183671743,-0.26570493,-0.20660986,-0.215853021,-0.048024368,0.052632965,0.017895196,0.052460302,-0.162866548,-0.376080334,-0.380466431,0.063173294,0.071705863
2658,-0.119381547,-0.145437986,-0.169569299,-0.187643588,-0.300520867,-0.264415741,-0.330957711,-0.296807349,-0.000314826,-0.094448701,0.032480329,0.065859355,-0.185790718,-0.266216338,-0.206625253,-0.215866983,-0.052389957,0.052397508,0.017873378,0.053055629,-0.163638249,-0.27521643,-0.297309905,0.056624629,0.076229289
2697,-0.142815843,-0.1653364,-0.188147992,-0.189144596,-0.316996187,-0.270366818,-0.330724001,-0.359530181,0.038411688,0.067251787,-0.09215045,-0.103538007,-0.205710113,-0.266808391,-0.206539854,-0.227504775,-0.079777531,0.052382927,0.015469664,0.050732624,-0.18247588,-0.360441923,-0.380259752,-0.108035743,-0.072264448
2738,-0.132953197,-0.157065019,-0.180394769,-0.160968691,-0.310547531,-0.255699307,-0.310708046,-0.333832741,0.038449351,0.06732063,-0.091930196,-0.093796745,-0.194402829,-0.2669397,-0.207183704,-0.228957087,-0.069706351,0.052098684,0.014607896,0.053448003,-0.174665213,-0.352360725,-0.359041244,-0.107399575,-0.052598234
2816,-0.132177413,-0.156033978,-0.179276958,-0.16171737,-0.307536215,-0.252408713,-0.042473979,-0.021028085,0.037395556,0.066324644,0.028911559,0.038976159,-0.19383131,-0.268191338,-0.207229301,-0.229135141,-0.068771325,0.052016921,0.01643924,0.053536911,-0.173564181,0.019541686,-0.030217987,-0.004292048,0.05570415
2857,-0.132115468,-0.15571928,-0.178636059,-0.161727786,-0.306396246,-0.251153976,-0.041873503,-0.013590916,0.037093844,0.008352006,-0.026465127,-0.010474278,-0.193876788,-0.268318146,-0.207396179,-0.229255334,-0.068677582,0.051666014,0.016434934,0.051760785,-0.17301695,0.0076461,-0.035119664,-0.028906845,-0.00026257
2896,-0.129194066,-0.15241152,-0.174942002,-0.16538313,-0.30401811,-0.248788342,-0.040151555,-0.011323654,0.037544545,0.009522286,-0.025297938,0.015530301,-0.190951124,-0.268356979,-0.207497478,-0.229496747,-0.065807804,0.052861694,0.016961025,0.051910419,-0.169424251,0.030869305,-0.007052119,-0.028685637,0.041555624
2935,-0.128957167,-0.152177706,-0.174724862,-0.168907896,-0.303824663,-0.248587713,-0.040055312,-0.015130879,0.037476532,0.009592411,-0.025227977,0.01458689,-0.190797508,-0.268790185,-0.207943425,-0.22996521,-0.065138176,0.052980181,0.015011461,0.057415407,-0.169202536,0.01946054,-0.026251661,0.007902075,0.050081201
2976,-0.128636509,-0.152040616,-0.17449218,-0.168544888,-0.303568155,-0.248273805,-0.039918244,-0.018484902,0.037482399,0.009760096,-0.025060726,0.012237152,-0.190715402,-0.269011319,-0.207842752,-0.229877472,-0.064650334,0.05291564,0.013668933,0.059472967,-0.169018626,0.007556017,-0.030609734,-0.028653564,0.041091654
3015,-0.123198338,-0.149623603,-0.173787415,-0.168018952,-0.303081721,-0.247784719,-0.039566722,-0.016536245,0.020962618,-0.005758661,-0.040537786,-0.002517307,-0.185538486,-0.269211382,-0.206873834,-0.227257118,-0.048662372,0.047618207,0.014544354,0.065611377,-0.168048576,0.019231439,-0.027559184,-0.027410271,0.031436171
3095,-0.12306843,-0.148957118,-0.173026979,-0.167024896,-0.302379638,-0.247024804,-0.046897151,-0.018148368,0.024489883,0.015540299,0.013712208,-0.022995831,-0.186202422,-0.269269198,-0.206659004,-0.226852581,-0.057887565,0.052187365,0.016314683,0.060837492,-0.167284027,0.007708835,-0.041720092,-0.02485583,0.003792929
3134,-0.122993112,-0.148609862,-0.172511622,-0.166100785,-0.302087545,-0.246743545,-0.039247029,-0.016750595,0.02478599,0.018919954,0.014857618,-0.020354319,-0.185875922,-0.26987192,-0.206594124,-0.227118522,-0.057665247,0.052467827,0.015563583,0.05749001,-0.166773543,0.019537071,-0.030351523,-0.036032252,-0.024529403
3174,-0.121050656,-0.147571981,-0.172200724,-0.176663324,-0.301963538,-0.246612459,-0.041861586,-0.022697309,0.02375621,0.019651365,0.015442667,-0.01362723,-0.186963439,-0.270105094,-0.205916151,-0.226443201,-0.048905097,0.050615113,0.021044515,0.055536963,-0.166383117,-0.00418138,-0.021819837,-0.028853336,0.015307085
3214,-0.122373343,-0.147766441,-0.172265977,-0.177938625,-0.301974505,-0.246616453,-0.043355115,-0.018901212,0.021394823,0.019540148,0.015199452,-0.010124302,-0.19054307,-0.270115703,-0.206418857,-0.226856917,-0.061501741,0.051979084,0.017622761,0.055321284,-0.166459411,0.066882558,-0.039094221,-0.028995015,0.061811306
3293,-0.124791041,-0.152815774,-0.175513834,-0.187599078,-0.304411292,-0.248994485,-0.070480317,-0.080056041,0.010718881,0.016589751,0.011237077,-0.016225262,-0.191912621,-0.270767242,-0.206451625,-0.226447478,-0.058438677,0.051854856,0.01797263,0.049697384,-0.169943646,-0.040674441,-0.137299031,0.001789824,0.040872701
3333,-0.109549545,-0.125682488,-0.147419289,-0.15921773,-0.276359111,-0.221012533,-0.042553771,-0.048845831,0.038807996,0.044594642,0.039165575,0.034001991,-0.166602403,-0.270834476,-0.206483081,-0.226783872,-0.048337679,0.051338661,0.021578979,0.046225015,-0.142077148,-0.004254726,-0.104403242,0.075312063,0.080183715
3372,-0.148546055,-0.169819489,-0.190452754,-0.137590349,-0.319335729,-0.26387307,-0.085319102,-0.104731746,-0.004202479,0.001712913,0.022205424,-0.002873361,-0.20962581,-0.270747513,-0.207562178,-0.227690265,-0.085424118,0.050944641,0.015478279,0.053105675,-0.185402855,-0.148723185,-0.150083899,-0.01660791,0.014769231
3412,-0.143186137,-0.166154087,-0.187428862,-0.130788684,-0.318582475,-0.263121128,-0.084568068,-0.101875186,-0.003446996,0.004844941,0.025329102,0.012513512,-0.205180347,-0.270761132,-0.207541868,-0.227681994,-0.077981047,0.050901413,0.017620461,0.051421762,-0.182311609,-0.112543762,-0.146797746,0.063215226,0.064947665
3452,-0.141397476,-0.16520451,-0.187104449,-0.120314158,-0.318587214,-0.267436713,-0.091206744,-0.102767415,-0.003451737,0.013308576,0.03377004,0.003708171,-0.200521111,-0.270777553,-0.207546577,-0.227682158,-0.073448598,0.051487677,0.017715307,0.049288381,-0.181892931,-0.064877965,-0.147188559,-0.010422492,0.034684837
3531,-0.133499146,-0.160080418,-0.184025809,-0.111469708,-0.317259192,-0.268732905,-0.296514958,-0.339063168,0.02440122,0.020533975,-0.028250884,-0.054612059,-0.19857198,-0.27028659,-0.208029404,-0.226968318,-0.07054124,0.051632956,0.021095589,0.000521647,-0.178623721,-0.37188375,-0.357417762,-0.065780431,-0.038953401
3571,-0.135172755,-0.161030471,-0.185045272,-0.128340617,-0.317950666,-0.270825088,-0.29974249,-0.282814384,0.013218674,0.016535433,-0.03137257,-0.061764214,-0.199723095,-0.26994276,-0.208007738,-0.227762476,-0.071549691,0.050743807,0.019854091,-0.001526786,-0.179509208,-0.305060506,-0.338552624,-0.069960833,-0.019673513
3610,-0.135565534,-0.161046252,-0.184920609,-0.129355639,-0.317935407,-0.271044761,-0.299885869,-0.297865897,0.010507149,0.063097328,0.01583642,-0.041712899,-0.199858159,-0.269586682,-0.207994193,-0.227702066,-0.071667641,0.050636884,0.020080993,0.042262442,-0.179394409,-0.335225493,-0.348318666,-0.049341746,-0.053262264
3650,-0.137320861,-0.162243336,-0.186390534,-0.132643476,-0.318515211,-0.27220434,-0.301509291,-0.310353458,0.004936919,0.061796688,0.014539251,-0.029346356,-0.208523244,-0.269357085,-0.206445664,-0.226393834,-0.072122023,0.049691509,0.019607211,-0.001953309,-0.180517346,-0.262635142,-0.360605806,-0.035033457,0.007511578
3690,-0.137353465,-0.162219048,-0.186308891,-0.1400709,-0.318452805,-0.272204071,-0.301609963,-0.32713902,0.00428086,0.061733406,0.014465995,-0.028758043,-0.202316433,-0.268635571,-0.205513164,-0.225504369,-0.072105721,0.049555354,0.018992795,0.049202107,-0.180454537,-0.355380058,-0.338798553,-0.041197568,-0.041095249
3769,-0.137366965,-0.162073523,-0.185956851,-0.132895336,-0.318664551,-0.272807151,-0.302563041,-0.367936671,0.001407146,0.012239472,0.041232254,0.059980977,-0.20238252,-0.26685217,-0.206208408,-0.226277098,-0.072286747,0.046255112,0.019372093,-0.002305133,-0.180122301,-0.37296167,-0.378434837,0.069262825,0.091721557
3809,-0.13720265,-0.161741242,-0.185468525,-0.148520857,-0.315424979,-0.270213068,-0.300541967,-0.381451875,0.001207822,0.048388008,0.086121894,0.086372636,-0.200577289,-0.266289502,-0.206760213,-0.226983771,-0.072604731,0.044688314,0.019102175,-0.002731171,-0.179734334,-0.397884965,-0.393973291,0.093696117,0.1002267
3888,-0.104280129,-0.134619921,-0.175292745,-0.137381643,-0.300484747,-0.255951196,-0.358562946,-0.38275069,0.00649822,0.055366259,0.091604404,0.108703755,-0.160369769,-0.262025297,-0.202913269,-0.2106262,-0.046781793,0.045727208,0.008895643,0.047178611,-0.166235074,-0.42996183,-0.440774918,0.106421858,0.111896008
3929,-0.118934214,-0.166387543,-0.210191131,-0.106127404,-0.265575588,-0.221076488,-0.373734117,-0.376419127,-0.030309822,0.01918388,0.102372333,0.114476584,-0.189203531,-0.263497412,-0.205142036,-0.20673354,-0.050699145,0.044855751,0.007349525,0.04423045,-0.199386865,-0.397655398,-0.396045655,0.142264336,0.121147633
4007,-0.137241796,-0.131371737,-0.127061486,-0.120825887,-0.287532866,-0.400653273,-0.34190017,-0.340581805,0.015647817,0.138981417,0.098230787,0.106881745,-0.204287946,-0.264303267,-0.202920735,-0.208873302,-0.068303108,0.043733787,0.00440249,0.031356487,-0.127959177,-0.316214621,-0.297700644,0.064444281,0.085571945
4047,-0.135047317,-0.12839219,-0.122342855,-0.11579603,-0.286760598,-0.398385197,-0.352797985,-0.353192717,0.038647953,0.13929601,0.10834232,0.096404664,-0.206018627,-0.264300227,-0.203259557,-0.209240794,-0.06264963,0.043386273,0.002273619,0.029076543,-0.123806052,-0.307978123,-0.318485796,0.05946986,0.069935344
4087,-0.136294499,-0.127052233,-0.112700254,-0.114121631,-0.28458187,-0.400223166,-0.353158206,-0.346701801,0.046239313,0.141759157,0.109591141,0.10585282,-0.216667548,-0.261641294,-0.203737795,-0.206340909,-0.05645233,0.044060413,0.001606917,0.02057313,-0.116365477,-0.301380783,-0.305645585,0.053627953,0.109161578
4126,-0.136346474,-0.124465778,-0.110040411,-0.107728064,-0.27770707,-0.421026915,-0.34750101,-0.317597061,0.053086638,0.166185036,0.109847009,0.113340631,-0.21673207,-0.261845618,-0.204696596,-0.199699238,-0.056125738,0.044542588,-0.005670229,0.017328588,-0.113623634,-0.276331872,-0.301592588,0.065086119,0.059142444
4167,-0.140176609,-0.127515152,-0.111299321,-0.103548318,-0.276762366,-0.421996802,-0.348240405,-0.352407098,0.055048663,0.168767005,0.112669587,0.107046306,-0.220361605,-0.261681676,-0.204329371,-0.210460246,-0.058902279,0.044889309,-0.007059028,0.014123535,-0.115764551,-0.294458658,-0.33569929,0.070910424,0.112842485
4245,-0.141860291,-0.124793395,-0.102676742,-0.10023573,-0.270774245,-0.42795226,-0.346098185,-0.335397899,0.05876692,0.186549053,0.110355243,0.098891631,-0.222344488,-0.259572446,-0.205160633,-0.19985038,-0.060065422,0.046409409,-0.009431918,0.014896087,-0.108296104,-0.284302413,-0.296652406,0.070602685,0.082079113
4285,-0.144007042,-0.126973435,-0.10635826,-0.096028134,-0.269071817,-0.43672663,-0.345621288,-0.323917687,0.064389952,0.188073039,0.105387948,0.12931402,-0.224200055,-0.258911818,-0.204891771,-0.216900885,-0.062233761,0.047172699,-0.008131796,0.01165037,-0.111619405,-0.289948016,-0.2912772,0.135979071,0.15248923
4325,-0.147888854,-0.125241354,-0.098560564,-0.092940331,-0.267614186,-0.437399358,-0.347658008,-0.325600654,0.064431526,0.193296969,0.100627169,0.11536976,-0.226601332,-0.25841862,-0.201944143,-0.21772936,-0.067479044,0.04653129,-0.008849249,0.011158887,-0.10512501,-0.287844598,-0.296687365,0.076169223,0.149494126
4364,-0.141585812,-0.12164668,-0.100153878,-0.091179363,-0.259858251,-0.428917229,-0.347258091,-0.331265777,0.066208214,0.192396611,0.096817777,0.104716234,-0.21849075,-0.25834617,-0.199743167,-0.228821844,-0.062745742,0.047371592,-0.011344736,0.015019525,-0.105346814,-0.305324405,-0.300175846,0.087232366,0.14243713
4483,-0.132550761,-0.117154785,-0.100000672,-0.086992919,-0.257681787,-0.429943681,-0.337461978,-0.325333625,0.06821575,0.1986195,0.092882365,0.099663667,-0.203733712,-0.251982719,-0.202505901,-0.211751491,-0.059384488,0.045297846,-0.020409988,0.016058015,-0.104462832,-0.291440248,-0.296270937,0.052818336,0.122081496
4524,-0.133084238,-0.113819405,-0.09497001,-0.085052378,-0.257201701,-0.428876251,-0.342839003,-0.323090672,0.069185555,0.198544189,0.104087815,0.101540096,-0.204815611,-0.250403792,-0.202086061,-0.201882392,-0.059500009,0.044667158,-0.018818209,0.016552389,-0.099678501,-0.297162473,-0.308022141,0.074864112,0.139150754
4563,-0.122779489,-0.105869919,-0.08869116,-0.083427578,-0.255743235,-0.413038939,-0.345891118,-0.300620735,0.068471201,0.196593732,0.105214052,0.101779751,-0.196367666,-0.247642815,-0.202074692,-0.201176301,-0.047381058,0.0445548,-0.019241495,0.016398929,-0.093006514,-0.295606017,-0.306307465,0.08085943,0.151939556
4602,-0.119731322,-0.108179167,-0.097773343,-0.085161284,-0.25341028,-0.406390995,-0.344337702,-0.292751878,0.064656079,0.184657753,0.11544057,0.105337292,-0.192011699,-0.243838444,-0.196810424,-0.207040101,-0.045829047,0.040876977,-0.018637002,0.021012159,-0.100245312,-0.268709838,-0.325184196,0.07498987,0.146446437
4721,-0.113768548,-0.104218394,-0.094537117,-0.081171557,-0.251477957,-0.365830302,-0.330227345,-0.295555741,0.064038694,0.15392682,0.092892557,0.073982604,-0.183466285,-0.233564571,-0.199203372,-0.196696684,-0.042515095,0.030218661,-0.021456499,0.013084752,-0.096988477,-0.29662475,-0.341922849,0.05793326,0.092252873
4762,-0.116108313,-0.107455485,-0.098776147,-0.083515882,-0.2545169,-0.346082032,-0.2810193,-0.257870883,0.055697262,0.126033187,0.105017655,0.090762615,-0.185659289,-0.228966445,-0.200296223,-0.193135843,-0.044931427,0.029141247,-0.016307455,0.018822866,-0.100923419,-0.238411412,-0.288581371,0.075447306,0.133764684
4801,-0.118572138,-0.106601477,-0.094478406,-0.082394436,-0.254222333,-0.337146789,-0.31604594,-0.280358493,0.05639898,0.123239137,0.093717739,0.093092464,-0.187139511,-0.222549528,-0.191401318,-0.201653063,-0.04831107,0.022108916,-0.016378788,0.016159814,-0.097543068,-0.280906826,-0.294636905,0.100053467,0.124993071
4881,-0.128559589,-0.116428941,-0.104122005,-0.086046837,-0.261199325,-0.315307558,-0.299924701,-0.279278874,0.049466629,0.079807453,0.050124567,0.062029857,-0.194876373,-0.213511676,-0.188242033,-0.204882175,-0.060395475,-0.011119111,-0.019388044,0.010806253,-0.107237324,-0.274658561,-0.31111756,0.059167825,0.118416548
4959,-0.131968588,-0.118162632,-0.10369987,-0.085386492,-0.261714935,-0.324564338,-0.277660549,-0.295938909,0.050353397,0.077360742,0.027105462,0.018837756,-0.200692505,-0.20902051,-0.199189708,-0.193022549,-0.06148516,-0.009503791,-0.037972245,0.009156805,-0.107414074,-0.287431151,-0.346765757,0.012622136,0.051016312
5000,-0.126178667,-0.115237802,-0.102843694,-0.085542798,-0.269359201,-0.326378793,-0.330466747,-0.301760167,0.049814653,0.071919173,0.028010283,0.022301061,-0.194868833,-0.209520847,-0.193966866,-0.187971696,-0.055718772,-0.01314997,-0.038603224,0.001170896,-0.106116503,-0.305560201,-0.347381085,0.008880632,0.049520381
5039,-0.143721774,-0.121626265,-0.100473344,-0.081014112,-0.270192802,-0.33864671,-0.326997668,-0.312130392,0.049660467,0.082149297,0.055398025,0.032561131,-0.213288546,-0.216445282,-0.195259333,-0.188031986,-0.072032332,-0.02404088,-0.061971124,-0.012158949,-0.105445027,-0.308112741,-0.360633761,0.008792384,0.048886448
5079,-0.135353044,-0.119585901,-0.101900592,-0.079373397,-0.270741016,-0.347551674,-0.339523345,-0.329418391,0.052092668,0.082757406,0.055719111,0.045291826,-0.203296319,-0.218344599,-0.180049255,-0.172166616,-0.065264404,-0.03069596,-0.080106243,-0.01292447,-0.106179513,-0.323237002,-0.371136636,0.035700027,0.062762134
5158,-0.137078017,-0.120403722,-0.104522683,-0.076082624,-0.269225806,-0.357144922,-0.349520952,-0.336562514,0.051923949,0.084681369,0.089721411,0.074600033,-0.203758955,-0.217274502,-0.149285719,-0.127245679,-0.068458214,-0.039805509,-0.058112483,-0.003508389,-0.108407371,-0.325475991,-0.364203542,0.059994537,0.124674335
5197,-0.133263141,-0.117384337,-0.101858154,-0.07537204,-0.266811579,-0.360726744,-0.358058423,-0.349607527,0.050966233,0.085356846,0.095324509,0.084139094,-0.200077713,-0.216648728,-0.184052601,-0.2488738,-0.064527899,-0.044089831,-0.035732958,-0.013153076,-0.105706662,-0.338349462,-0.385200351,0.075741425,0.097665004
5238,-0.129962593,-0.115399502,-0.100633226,-0.072515823,-0.264768511,-0.363996536,-0.365811944,-0.356251001,0.052446686,0.088052034,0.099972665,0.092771523,-0.1949936,-0.21516408,-0.187282085,-0.24423945,-0.062858082,-0.042280886,-0.025896261,-0.007545471,-0.104345761,-0.350798666,-0.393245757,0.090938404,0.108017594
5277,-0.130008951,-0.114900574,-0.09964209,-0.07152658,-0.26107195,-0.365892231,-0.368991584,-0.365200162,0.055672135,0.091161326,0.106001437,0.104220562,-0.194646269,-0.212121516,-0.187306464,-0.244634718,-0.063339181,-0.041123077,-0.019409316,0.001484871,-0.103479452,-0.366689801,-0.391722679,0.090652652,0.118376531
5316,-0.128958717,-0.113715798,-0.098416045,-0.068004288,-0.256844193,-0.36415711,-0.381888598,-0.37946856,0.058739681,0.097601131,0.116393186,0.11685776,-0.192647487,-0.209529772,-0.18450965,-0.231238484,-0.06331373,-0.03946957,-0.021334587,-0.000120342,-0.102262884,-0.378237665,-0.409958631,0.113664702,0.136419818
5396,-0.11658293,-0.105176851,-0.094718255,-0.060358997,-0.251273185,-0.362092704,-0.389268368,-0.388611585,0.060816027,0.114424318,0.138896212,0.141340911,-0.181149572,-0.199791029,-0.184900463,-0.221206844,-0.050216332,-0.030653937,-0.016288102,-0.003068173,-0.097218901,-0.399980873,-0.42181161,0.140823185,0.167855099
5435,-0.112334058,-0.096409142,-0.080986723,-0.053840704,-0.247464851,-0.355558783,-0.398508817,-0.396996528,0.068527438,0.118979447,0.14774856,0.152533129,-0.176627725,-0.197152525,-0.185420573,-0.219969779,-0.046396255,-0.027247695,-0.011421889,0.004015436,-0.084812172,-0.40324986,-0.424192727,0.156202853,0.177385211
5476,-0.101686381,-0.087628424,-0.073470168,-0.047058761,-0.230763048,-0.349947006,-0.399700969,-0.41161263,0.081353255,0.130007088,0.149833739,0.161995783,-0.164338946,-0.192695737,-0.18605423,-0.221401364,-0.037459854,-0.020766443,-0.012943229,0.002559656,-0.077014208,-0.427767754,-0.442981631,0.172657013,0.192655325
5515,-0.09109877,-0.078709789,-0.066181958,-0.043703765,-0.228505179,-0.347841263,-0.39716053,-0.407887846,0.085961349,0.13689211,0.156007364,0.167791724,-0.156692713,-0.189429358,-0.18971768,-0.217278212,-0.023969878,-0.012951615,-0.012478933,-0.001702372,-0.069343813,-0.418246448,-0.446575254,0.176995784,0.190782338
5554,-0.085474193,-0.06826736,-0.051214036,-0.031776376,-0.221169248,-0.338840306,-0.396237612,-0.400511861,0.095838584,0.144543827,0.162525788,0.173009753,-0.150334522,-0.184670016,-0.191681743,-0.223339438,-0.0194973,-0.001495824,-0.009974022,-0.000730748,-0.055478711,-0.412487328,-0.43093586,0.174095988,0.197284609
5634,-0.067580163,-0.050802186,-0.03471306,-0.012824409,-0.206918001,-0.317691684,-0.375402272,-0.381079346,0.119286858,0.16601786,0.18837522,0.183498546,-0.131596506,-0.177689254,-0.193306163,-0.222674191,-0.00272066,0.011970165,-0.007049632,0.002255219,-0.038683522,-0.390250981,-0.410003036,0.183123559,0.211509183
5673,-0.062284395,-0.04353416,-0.025471346,-0.009680497,-0.193922207,-0.305816293,-0.361855447,-0.364668161,0.130386308,0.179381311,0.197357878,0.191088855,-0.127110168,-0.171981439,-0.195390731,-0.183631673,0.0030342,0.012855407,-0.006307874,0.00166718,-0.029923851,-0.372304142,-0.394104183,0.197985008,0.215240404
5714,-0.055456765,-0.036438342,-0.018156122,-0.003266101,-0.175854191,-0.295111507,-0.347381502,-0.352306485,0.137929454,0.189290181,0.20968838,0.20468381,-0.116967805,-0.164122939,-0.192252308,-0.172169939,0.007941161,0.014935954,-0.00824671,0.001506714,-0.022667577,-0.360873252,-0.383710206,0.200349525,0.241618395
5753,-0.039163489,-0.026266055,-0.012052463,0.00595864,-0.175986588,-0.285851419,-0.332049131,-0.33306241,0.148246497,0.198455766,0.221195266,0.215532735,-0.103253052,-0.147942305,-0.193010896,-0.215943336,0.024532465,0.01932307,-0.008687035,0.001377869,-0.015678661,-0.332134694,-0.370895445,0.210256532,0.244802713
5793,-0.033375267,-0.020127738,-0.007098432,0.008101614,-0.168083742,-0.273277521,-0.320650518,-0.31696251,0.15234679,0.213004291,0.234788924,0.224507511,-0.096587092,-0.141948715,-0.172125071,-0.192935914,0.030598314,0.022957586,-0.008615614,0.000835735,-0.010339946,-0.323128551,-0.354355067,0.219606385,0.263760686
5872,-0.016646737,-0.006170012,0.004546288,0.013315623,-0.162154898,-0.253157437,-0.290996224,-0.28298223,0.16059038,0.229336098,0.262454897,0.250888914,-0.080897048,-0.11957936,-0.154097259,-0.171613783,0.048094276,0.026576167,-0.012064702,-0.01170304,0.001844271,-0.283910543,-0.30818212,0.248952925,0.282045335
5911,-0.004767403,0.00266111,0.010063913,0.015281902,-0.159996524,-0.245944351,-0.270409971,-0.267018288,0.165930778,0.235619545,0.257083148,0.254686356,-0.069174923,-0.103046954,-0.141454101,-0.156081975,0.059578598,0.032577157,-0.014273765,-0.009976429,0.008225264,-0.267695308,-0.3043347,0.25163129,0.272167206
5952,0.001207097,0.005482674,0.009384056,0.01761215,-0.15006347,-0.234312162,-0.253273964,-0.251872659,0.171673432,0.241085589,0.265945673,0.262370795,-0.06388583,-0.10065601,-0.128683314,-0.109680176,0.066262685,0.038502887,-0.019406337,-0.005840589,0.008453513,-0.245737433,-0.285216391,0.254514754,0.286287695
5991,0.001045694,0.007762167,0.014358719,0.019088291,-0.152206242,-0.228647381,-0.250871658,-0.248450786,0.176504314,0.246585995,0.270393342,0.271030933,-0.06319534,-0.091464862,-0.114742905,-0.131835938,0.064973965,0.041707095,-0.013606491,0.004219599,0.012730736,-0.238735363,-0.283307165,0.268623114,0.294576824
6031,0.011375464,0.015778009,0.019927187,0.020163847,-0.151798263,-0.221206665,-0.248867318,-0.243060306,0.179336771,0.254678905,0.275083661,0.278518051,-0.052917011,-0.08090274,-0.101599425,-0.11541748,0.075140648,0.047711086,0.002805029,0.00798359,0.01892191,-0.23696366,-0.280079752,0.278648019,0.309068501
6110,0.009264629,0.016703894,0.024102623,0.014937505,-0.146821976,-0.215363413,-0.234105006,-0.231802285,0.183117121,0.264206409,0.296517223,0.290437609,-0.054067727,-0.074380472,-0.069933496,-0.06453339,0.072545134,0.058226649,0.016639814,0.022036497,0.022292996,-0.22383222,-0.269424468,0.288537771,0.312740028
6150,0.011902469,0.016793001,0.021409746,0.012928407,-0.144863591,-0.212651446,-0.232516468,-0.229330331,0.18548815,0.267419368,0.307111084,0.298091769,-0.052079547,-0.065107375,-0.05477792,-0.049865812,0.075829044,0.060696263,0.027237067,0.030772405,0.020318329,-0.229338855,-0.25612849,0.293126732,0.316854209
6190,0.01415687,0.014660919,0.015245349,0.012789942,-0.146687448,-0.213535696,-0.229971781,-0.228247955,0.182964191,0.265878797,0.310459226,0.300802141,-0.050320126,-0.068591163,-0.055657972,-0.059668511,0.078247502,0.06971471,0.030888187,0.0419949,0.015052549,-0.229573607,-0.256949723,0.299456298,0.31921649
6229,0.023410521,0.016361207,0.00914513,0.009991273,-0.147351995,-0.208750665,-0.229108751,-0.228123084,0.180899665,0.264448524,0.312529624,0.306634277,-0.042377565,-0.04938522,-0.041045807,-0.04539074,0.088858329,0.07442148,0.049852531,0.033485901,0.010952303,-0.218766764,-0.256238133,0.305877507,0.336528808
6269,0.027174516,0.018940954,0.01073373,0.006429044,-0.147386819,-0.209155142,-0.229552969,-0.228556484,0.180263832,0.264923364,0.310384691,0.306846529,-0.040184192,-0.044236608,-0.035428956,-0.035388332,0.093991041,0.083260521,0.057281941,0.040283807,0.012750471,-0.228149444,-0.262173146,0.307653576,0.334205747
6349,0.035890225,0.021660948,0.007675734,-0.002120537,-0.152647942,-0.211553872,-0.226575881,-0.230317011,0.173587948,0.264553577,0.309096187,0.30665198,-0.029676924,-0.044635236,-0.026906457,-0.03148213,0.100725986,0.094521403,0.070196427,0.048030101,0.011115157,-0.227883965,-0.261421114,0.310452461,0.330710143
6388,0.039140821,0.023288874,0.007917239,-0.004111276,-0.152564913,-0.211125717,-0.228891164,-0.232971281,0.171256661,0.260508895,0.30814895,0.308840096,-0.02581748,-0.04932126,-0.031142257,-0.032556731,0.103295073,0.100289315,0.076393008,0.049685322,0.011705568,-0.230453774,-0.268912524,0.314074755,0.334670007
6428,0.035784304,0.019537648,0.003745783,-0.005893638,-0.155398875,-0.211265579,-0.229064643,-0.233879298,0.170410097,0.259751767,0.303303093,0.301707327,-0.029719431,-0.047753382,-0.030467318,-0.031491753,0.100523435,0.110768832,0.060911745,0.0378858,0.007578866,-0.227717996,-0.271404654,0.308748394,0.327135682
6468,0.033146441,0.020484332,0.008202987,-0.003157129,-0.155347481,-0.210826129,-0.235249847,-0.236003265,0.173712656,0.255290896,0.298667222,0.294395894,-0.032578208,-0.045286596,-0.029319054,-0.031028243,0.098140448,0.113100648,0.080316357,0.061815076,0.011148511,-0.231931344,-0.274230182,0.299622595,0.329784662
6507,0.036058206,0.02296051,0.009955199,0.001099123,-0.153431356,-0.211211026,-0.234313667,-0.238445491,0.176871568,0.250511974,0.29427442,0.288806915,-0.02899901,-0.041785363,-0.029248867,-0.029620541,0.100341961,0.129354611,0.087730825,0.062865801,0.013198611,-0.231180072,-0.279636681,0.292128205,0.292869508
