MilliSeconds,Spine_base,Spine_mid,Neck,Head,Shoulder_left,Elbow_left,Wrist_left,Hand_left,Shoulder_right,Elbow_right,Wrist_right,Hand_right,Hip_left,Knee_left,Ankle_left,Foot_left,Hip_right,Knee_right,Ankle_right,Foot_right,Spine_shoulder,Handtip_left,Thumb_left,Handtip_right,Thumb_right
754,3.344943762,3.263811588,3.172845602,3.162134647,3.051465511,3.028289557,3.028850794,3.020895958,3.333567619,3.41220808,3.417807102,3.422739983,3.262268543,3.070060253,3.102184296,3.07468009,3.372893572,3.195879936,3.233171701,3.161039352,3.19749856,3.007419109,3.041384935,3.374257565,3.435302258
793,3.357466698,3.268868446,3.172530651,3.163707972,3.059932947,3.033915997,3.031439066,3.030238867,3.33420372,3.419385195,3.240911007,3.200999022,3.275960922,3.070330143,3.103117943,3.073644161,3.384134531,3.196048975,3.233270884,3.155225277,3.198340416,2.99924016,3.074285746,3.163438082,3.210077286
833,3.36318779,3.273077965,3.174643517,3.166797161,3.059871435,3.021004677,3.031885386,3.034442186,3.339032888,3.426992416,3.247969389,3.201167107,3.282685041,3.071009159,3.103432178,3.062912941,3.388912678,3.197643518,3.232995749,3.146157503,3.201066971,3.001425028,3.05427289,3.168157578,3.222749949
912,3.369804859,3.281602144,3.183689833,3.174636841,3.064838886,3.041624308,3.038250208,3.039321661,3.339953661,3.439277411,3.186506271,3.121004581,3.286293745,3.078897715,3.104241848,3.067058563,3.398508072,3.206339359,3.234107971,3.148135185,3.210027218,2.992427826,3.062140226,3.060978174,3.132143259
953,3.373100281,3.286505938,3.190387011,3.18522501,3.069564819,3.04255867,3.05550766,3.035023689,3.346101284,3.444048166,3.186416149,3.107669115,3.287552834,3.081412554,3.104718924,3.067798853,3.404020071,3.209219456,3.23445487,3.150998831,3.216243267,3.007722855,3.045812607,3.053790569,3.070600271
992,3.375005007,3.28883934,3.193179131,3.190825939,3.075862646,3.045925856,3.054510593,3.029150248,3.351055384,3.448684216,3.192182541,3.121575832,3.288423777,3.086648941,3.104628563,3.069563389,3.407002211,3.211425543,3.234315157,3.150474548,3.218922138,3.01164031,3.062307596,3.057822227,3.151143074
1031,3.379029751,3.297027349,3.206168175,3.199736834,3.087821007,3.048001051,3.054760933,3.038038254,3.360571861,3.451782465,3.147808552,3.076726675,3.293877363,3.0889678,3.104766846,3.069640398,3.409799814,3.212538719,3.236181974,3.152315617,3.230670929,3.013731956,3.061841488,3.031304121,3.051444769
1072,3.38539362,3.306397915,3.218113661,3.213204145,3.0989995,3.04767108,3.060791254,3.054028273,3.370795488,3.460916042,3.156275988,3.07977438,3.298522472,3.09172225,3.104122639,3.070687056,3.418295383,3.212845802,3.236734152,3.151132584,3.242005348,3.012686729,3.050900221,3.00372529,3.070818663
1150,3.384172678,3.316709042,3.244657278,3.238099813,3.120615244,3.068254232,3.041163445,3.036941528,3.399085522,3.470389605,3.210065365,3.067282677,3.294168472,3.095506668,3.104024887,3.073066711,3.420346975,3.229917288,3.240337133,3.148965836,3.263708591,3.02366209,3.042333364,3.045031071,3.068199873
1191,3.383563995,3.320674658,3.25556469,3.244431973,3.129794359,3.070368052,3.050451994,3.046125889,3.411088943,3.476655006,3.214584827,3.069776773,3.293870687,3.097238302,3.103689909,3.073334455,3.419214249,3.229429245,3.24049902,3.148903608,3.273319721,3.007149696,3.049599886,3.045501232,3.083833456
1230,3.382985115,3.326369286,3.267667532,3.257390022,3.140411615,3.077640533,3.068805456,3.053071737,3.424090862,3.481215,3.22049427,3.068594456,3.293164492,3.099714279,3.103471518,3.075595856,3.418812037,3.230738163,3.240996838,3.150568008,3.283867836,3.022752762,3.067000151,3.045575619,3.08100009
1269,3.382227898,3.33108592,3.281005144,3.263393641,3.147631884,3.075546265,3.059939623,3.04917717,3.435404539,3.487372875,3.226262093,3.070696115,3.291946888,3.100500107,3.103670597,3.070956469,3.418215752,3.223250151,3.242983341,3.151175976,3.29487586,3.012222052,3.048666954,3.046600342,3.076800108
1310,3.3774755,3.333250284,3.289550781,3.272987604,3.158355236,3.078323841,3.055443287,3.047899485,3.439329863,3.489058971,3.229123592,3.08583045,3.287218332,3.10054636,3.103300333,3.068161964,3.413439035,3.221491098,3.238635302,3.147524595,3.301896811,3.014007092,3.054333687,3.040014505,3.136833191
1388,3.375132084,3.34262228,3.310802221,3.284857035,3.170215368,3.085592985,3.054011583,3.035210848,3.450753212,3.496624231,3.417269468,3.350667238,3.286170006,3.099188328,3.103585243,3.073576927,3.408676386,3.217816114,3.239152193,3.148036957,3.320368767,2.997351885,3.050091267,3.288673639,3.425292015
1429,3.372601509,3.34252882,3.311050892,3.298045158,3.184899569,3.085994959,3.051118612,3.036647081,3.453723192,3.499101162,3.416831732,3.350354433,3.284717798,3.09670043,3.103626013,3.07416749,3.405406952,3.216784239,3.239498138,3.146659851,3.320570469,3.014671087,3.042916775,3.28835392,3.424961567
1468,3.368175268,3.344943523,3.320962906,3.304874182,3.186633587,3.088233948,3.049100876,3.036124468,3.461584806,3.498475075,3.418804169,3.352423906,3.27926898,3.094916344,3.103511095,3.071857691,3.402377844,3.216417313,3.239467382,3.160303116,3.328331709,3.007843733,3.040533304,3.290412188,3.427004337
1507,3.367059708,3.346735477,3.323391438,3.306427002,3.192882299,3.09314394,3.048558235,3.039046049,3.468521595,3.499484301,3.423699141,3.356821775,3.278064728,3.08940649,3.102446318,3.075049639,3.401576519,3.214625835,3.239602327,3.188526869,3.330776215,2.998471498,3.044000149,3.294820309,3.431424856
1548,3.364173889,3.347328663,3.327873945,3.31453228,3.197094679,3.089836359,3.053266287,3.040596008,3.47324872,3.49747014,3.336710453,3.286122084,3.275112391,3.089322329,3.102408886,3.083911896,3.398874998,3.218238831,3.239492416,3.169325113,3.334079742,2.988630533,3.044888735,3.224162579,3.3608284
1626,3.35968709,3.349165201,3.334519625,3.320810795,3.198823929,3.100835085,3.04947257,3.037405729,3.472789764,3.496772528,3.446210861,3.432345629,3.269794226,3.088104725,3.102119446,3.071142912,3.395459175,3.223568439,3.240341902,3.180398703,3.339726448,3.01509738,3.038000107,3.370292664,3.506830692
1667,3.356829405,3.348852634,3.337262392,3.325331211,3.200961351,3.102245808,3.049606085,3.041372061,3.472077131,3.49400425,3.336362123,3.286801577,3.26451087,3.087140799,3.101813555,3.077035427,3.393972874,3.225203276,3.239841223,3.176220655,3.341540575,3.015131474,3.051769733,3.224846363,3.361515284
1706,3.351982594,3.347671032,3.338554382,3.334966421,3.201244354,3.102046967,3.046291113,3.035913229,3.473510504,3.494421482,3.496367931,3.499992847,3.261855841,3.086292505,3.101785898,3.078468561,3.38710165,3.228279352,3.240098715,3.174525976,3.342361212,3.010594845,3.049400091,3.437925339,3.574439526
1746,3.339160919,3.345592976,3.339808941,3.335175037,3.204690695,3.101166964,3.046450377,3.036580324,3.473326206,3.492834806,3.494524479,3.498058558,3.246833563,3.089943409,3.101759672,3.078111649,3.379108429,3.232679367,3.239922285,3.173348904,3.34323597,3.014028549,3.0473032,3.436005116,3.573367357
1825,3.306457281,3.330721855,3.338471651,3.339138269,3.202571154,3.10103488,3.044667959,3.033087254,3.471189737,3.491667271,3.376588821,3.315151691,3.216263056,3.08344841,3.102044344,3.076762676,3.343309164,3.235693693,3.240895748,3.166045189,3.338831663,3.006696701,3.049200058,3.253234863,3.389949083
1865,3.309947014,3.330988407,3.33877635,3.336211443,3.201878071,3.10073185,3.044342518,3.035045862,3.470980167,3.490251541,3.419083357,3.357648849,3.22034049,3.080925465,3.101059914,3.042948723,3.346404314,3.238606453,3.241599798,3.164580345,3.338996887,3.003444195,3.041599751,3.295694113,3.432355881
1905,3.309243679,3.330552578,3.338885069,3.336658955,3.20024085,3.099755287,3.043870449,3.0362432,3.470394611,3.490020752,3.420890808,3.359504938,3.21969223,3.078969479,3.099996328,3.069396973,3.345648289,3.240661383,3.242494345,3.183767796,3.338781595,3.017125368,3.039444923,3.297557116,3.432725191
1944,3.307847023,3.32914567,3.337008238,3.337175608,3.200325251,3.100330114,3.044281006,3.040109396,3.470658064,3.489444494,3.432498693,3.264643669,3.217991829,3.074503183,3.099917412,3.042191982,3.344694614,3.241520882,3.242508173,3.184194565,3.336936235,3.015229225,3.046499968,3.225987196,3.287749767
1984,3.307849169,3.329226255,3.338676453,3.337908745,3.201110363,3.10196805,3.044729948,3.041015148,3.471170425,3.490090609,3.352777719,3.235519409,3.218126059,3.07431221,3.099988461,3.041862726,3.344621897,3.24266696,3.242947578,3.184234381,3.338037729,3.002018213,3.045120716,3.205714226,3.229333639
2103,3.306863785,3.327175617,3.337277651,3.336902142,3.200288534,3.103121996,3.043800354,3.036261797,3.47080493,3.487829924,3.452202797,3.257020235,3.217782021,3.074786663,3.098492384,3.063531399,3.343321085,3.242874384,3.244234085,3.185436726,3.336499691,3.005950689,3.05193758,3.220561028,3.244499922
2143,3.307967424,3.327345848,3.337259293,3.336833477,3.200546741,3.103348732,3.040080786,3.034514904,3.472214937,3.487665892,3.435994387,3.370125532,3.219594002,3.077655792,3.098729372,3.067003489,3.343933821,3.243011951,3.24382782,3.1853652,3.336507082,3.004885197,3.04919982,3.333713293,3.357715845
2182,3.308660507,3.327601671,3.337322474,3.336809635,3.196525097,3.102458715,3.051123142,3.038920164,3.473254919,3.487698793,3.359398127,3.323225975,3.220083237,3.07747364,3.098641396,3.066820145,3.345207691,3.24313283,3.24362731,3.185880899,3.336592674,3.019975185,3.046619892,3.325888634,3.355829477
2222,3.309936523,3.327711821,3.336689472,3.336738348,3.197975159,3.102833271,3.050541162,3.042572498,3.474991798,3.487630606,3.396277905,3.341957808,3.221636772,3.075392962,3.09876132,3.06460309,3.346235991,3.243069649,3.243526936,3.18723774,3.336241722,3.021517754,3.057333708,3.344611168,3.374542952
2302,3.309489727,3.327698708,3.337604761,3.337515354,3.198961973,3.102364779,3.050332785,3.037474871,3.474392176,3.488872766,3.495546103,3.500701904,3.221415758,3.0772686,3.097897053,3.07198143,3.34576416,3.234987974,3.24336338,3.186558962,3.336822748,3.013096333,3.051500082,3.503271818,3.533102989
2341,3.309234381,3.327651024,3.337821245,3.336948872,3.200754881,3.089019299,3.053418159,3.041125536,3.474535942,3.488400459,3.407647371,3.383660316,3.221649647,3.078535795,3.09849596,3.069627762,3.345021009,3.236978054,3.243299723,3.155380487,3.336942673,3.011305332,3.050368547,3.386316538,3.41625452
2381,3.307990551,3.327094555,3.336847305,3.335391521,3.20071888,3.08918643,3.051981449,3.04065299,3.474813223,3.488390207,3.408325911,3.350836515,3.219378233,3.079248905,3.097809553,3.04237175,3.344490051,3.238159657,3.24360013,3.155413151,3.336075068,3.004204988,3.050400019,3.353508949,3.383466005
2420,3.309259892,3.327284575,3.336017847,3.334188938,3.201167345,3.089229107,3.051810503,3.051988602,3.474264145,3.487793446,3.408978224,3.352026939,3.221061468,3.07940197,3.097977161,3.042023897,3.345365524,3.238649368,3.243776321,3.179649591,3.335609198,3.005753756,3.073293924,3.354705095,3.38386488
2460,3.309812069,3.327445269,3.335782766,3.32926631,3.20033884,3.088029146,3.052010775,3.060637236,3.47429657,3.487992048,3.409683943,3.346224546,3.221705437,3.079808235,3.097772837,3.041727066,3.34602356,3.239581347,3.243085623,3.182595968,3.335515261,3.006717682,3.057692528,3.348928213,3.378925323
2540,3.310986996,3.328025579,3.335026979,3.323447227,3.200476885,3.09216547,3.050115585,3.040203333,3.469690323,3.487914324,3.396562099,3.369032383,3.222151041,3.079871416,3.097524405,3.039503574,3.34762907,3.233733177,3.242312431,3.182820559,3.335056782,3.007845879,3.047473907,3.371673107,3.401592016
2579,3.31203723,3.329177618,3.33614397,3.314972639,3.199488163,3.095671654,3.049007177,3.042479515,3.468366623,3.487814903,3.426021814,3.408342838,3.223054886,3.078852415,3.096309185,3.037081718,3.348827124,3.23133111,3.243218899,3.189924479,3.336167812,3.007609367,3.040846109,3.410979271,3.440893888
2619,3.313578129,3.328221321,3.330523729,3.307074547,3.193160772,3.095328093,3.04702282,3.041460514,3.468462467,3.487955332,3.408555508,3.343159199,3.224941254,3.077286959,3.097634792,3.071283579,3.350082159,3.228857517,3.243105412,3.184621572,3.331897736,3.00406003,3.050785542,3.345870018,3.375876427
2658,3.314285755,3.327549696,3.328861713,3.300262213,3.190023422,3.097995281,3.047169447,3.041363716,3.460460424,3.488152981,3.421617031,3.36998558,3.225921869,3.077570438,3.097588301,3.036847591,3.350482941,3.22847414,3.243680716,3.172281265,3.330366611,3.01977849,3.04737401,3.372639179,3.402573824
2778,3.323115587,3.319679499,3.297041416,3.276368618,3.177312136,3.092039585,3.046226501,3.035757542,3.446800947,3.489065886,3.432442904,3.377461672,3.239004374,3.078625441,3.098001957,3.077288151,3.356069326,3.233157396,3.243478537,3.168965816,3.304303169,3.006485701,3.042333364,3.380105257,3.409509897
2817,3.325209379,3.316970587,3.289479256,3.266950607,3.16539979,3.088719368,3.042853355,3.041967869,3.440064907,3.489915133,3.434732676,3.379752159,3.241838217,3.078078032,3.098229647,3.03988862,3.357248545,3.232085466,3.243830681,3.268389702,3.298359632,3.028604269,3.049666882,3.382390499,3.412306547
2857,3.32638073,3.31060338,3.273890018,3.25760603,3.165437222,3.086796522,3.041653156,3.033929586,3.431059837,3.492540359,3.440190315,3.384227276,3.242287159,3.079368114,3.098438263,3.031525135,3.359935284,3.230229139,3.245224237,3.154155254,3.284957886,3.004387379,3.034874916,3.386860847,3.416770458
2896,3.326031208,3.301579714,3.263642073,3.240363121,3.145597935,3.073170662,3.040724277,3.031095743,3.424058676,3.49606967,3.43010211,3.41104269,3.241588116,3.079176903,3.098568678,3.042722702,3.359665155,3.225392103,3.245193243,3.154911995,3.274829626,3.006804228,3.035727501,3.413666487,3.443565845
2936,3.33097291,3.300198555,3.251343012,3.233377457,3.13845849,3.068168879,3.044721365,3.034331799,3.412255526,3.495631218,3.404578209,3.377160072,3.246981144,3.077007055,3.098703146,3.036375999,3.36334157,3.225098848,3.244728327,3.149727583,3.265968323,3.024965286,3.036130428,3.379805803,3.409732342
3016,3.332272053,3.286832333,3.225337505,3.206328154,3.116696119,3.059388876,3.03613472,3.033765078,3.381048203,3.49026823,3.404402733,3.378721476,3.246177197,3.079771757,3.100391388,3.041399717,3.366243124,3.231104851,3.245844126,3.149484396,3.242896318,3.006570101,3.038179874,3.38139987,3.411368608
3055,3.326741219,3.277649879,3.217995167,3.198990822,3.102531433,3.045912266,3.03365016,3.02873373,3.372239351,3.484526634,3.390915632,3.362657547,3.243417263,3.079178095,3.099747658,3.06511569,3.355620384,3.236244917,3.245898008,3.148914814,3.234615564,3.0116961,3.033942699,3.365360022,3.395359278
3095,3.329324722,3.2718575,3.199724197,3.189330816,3.09242177,3.037675619,3.032367945,3.030411005,3.365103245,3.481655121,3.245240211,3.204740763,3.247919798,3.078749657,3.099218369,3.044249296,3.357321739,3.237996578,3.246548176,3.151349545,3.220015526,3.027369499,2.987555504,3.187500954,3.198866606
3135,3.323520422,3.26026988,3.186360121,3.177868128,3.080076933,3.030894756,3.051659346,3.03732872,3.351036072,3.474610806,3.231749773,3.1849792,3.239339828,3.079384565,3.101346731,3.047007561,3.354293108,3.237571239,3.246758938,3.151112318,3.206609011,2.998372078,3.04664731,3.080390453,3.078166723
3174,3.312733173,3.248935699,3.174497843,3.161980867,3.072769165,3.027948141,3.039778948,3.040024042,3.335674286,3.465991259,3.223304749,3.167057753,3.228714466,3.079399347,3.103495836,3.063308001,3.344204426,3.220540524,3.241113663,3.147536516,3.194969893,3.017956018,3.053650379,3.066228151,3.072428942
3254,3.289090872,3.221479893,3.14367485,3.138823986,3.046751022,3.02562952,3.037334919,3.035907984,3.321533918,3.438508511,3.200272083,3.189124346,3.206811428,3.075008392,3.104537725,3.071365118,3.318767548,3.207392454,3.237764359,3.148442745,3.165012598,3.0282197,3.071846485,3.186556101,3.175636292
3293,3.285353899,3.219687939,3.143736839,3.133252144,3.040718794,3.02662468,3.03567934,3.027616262,3.320444822,3.407353878,3.210853577,3.181422234,3.205962658,3.075174809,3.104977369,3.077824593,3.311922789,3.199430943,3.237847328,3.142480135,3.164627075,3.021330118,3.040615559,3.135537863,3.181950092
3333,3.260619402,3.200310946,3.130205631,3.121654749,3.032068729,3.022283077,3.027745008,3.018459082,3.30380559,3.390152931,3.193645954,3.169599771,3.178956747,3.073854923,3.105611086,3.116984367,3.289263725,3.188170671,3.233983517,3.143897295,3.14956212,3.023031473,2.99333334,3.083527803,3.161889076
3373,3.258747101,3.197374582,3.126361132,3.109139442,3.018101931,3.007800579,3.013640642,3.00511837,3.30112195,3.381942272,3.215732813,3.180166483,3.176035404,3.075467825,3.106422186,3.092691898,3.288514853,3.178199291,3.234190464,3.143762589,3.145938873,3.031206131,3.009166718,3.0912714,3.191705942
3412,3.263239861,3.191872358,3.110735655,3.097876072,3.004722834,2.979688168,2.999568462,2.991648674,3.274878502,3.36260438,3.21733737,3.181867361,3.173692703,3.076039791,3.106227875,3.092808723,3.29962635,3.171638727,3.231650591,3.1451478,3.13284874,3.002678633,3.025600195,3.123888731,3.192297459
3492,3.227394819,3.165348768,3.093539476,3.092311144,2.986155748,2.970682621,2.968029737,2.963418722,3.253494501,3.340990305,3.191229105,3.151217937,3.155055761,3.075764179,3.105208397,3.088634491,3.244351864,3.168008804,3.235234022,3.146793127,3.113269091,2.959267378,3.029600143,3.123735905,3.142000198
3531,3.225396633,3.159587622,3.083804607,3.078778505,2.971022367,2.949553967,2.958360672,2.961797953,3.252094984,3.340239525,3.17364502,3.134073257,3.147986412,3.07397151,3.105232,3.044926167,3.24843502,3.168036222,3.2359097,3.200876474,3.10458374,2.938281059,3.01416707,3.109559298,3.135463238
3571,3.224518538,3.156899452,3.079282045,3.0718894,2.963148355,2.940425873,2.950592041,2.952960491,3.235994339,3.332986116,3.231444836,3.189655542,3.148629904,3.073357105,3.105254412,3.046014547,3.24628067,3.168102264,3.229608297,3.144416332,3.100555658,2.946117163,2.998452187,3.143927813,3.191333294
3611,3.202685595,3.140324831,3.068534851,3.069407463,2.954927444,2.932794094,2.92318368,2.933375359,3.238841772,3.324921608,3.215512276,3.175861359,3.126038551,3.071469307,3.103590012,3.045436859,3.225891113,3.16095376,3.227096081,3.150446892,3.088255405,2.95359993,2.934999943,3.151954412,3.179119825
3691,3.173439741,3.127966404,3.065130234,3.062884092,2.944196463,2.893028736,2.922397137,2.939904928,3.228385925,3.336072445,3.203778267,3.163930178,3.100620508,3.06801796,3.101308823,3.043119431,3.191798925,3.143068314,3.205741167,3.146909952,3.082321167,2.955430746,2.89125061,3.13207531,3.168000221
3730,3.163288116,3.113227844,3.053394318,3.06326437,2.936636925,2.890914202,2.920081377,2.936044216,3.221815109,3.338754892,3.171990871,3.15204525,3.08680582,3.058022738,3.099796057,3.043144703,3.184810162,3.139009953,3.188334942,3.131010771,3.070257902,2.972894907,2.884799719,3.121999264,3.156384706
3769,3.154829741,3.10903883,3.052089691,3.061298609,2.931050062,2.879189253,2.90794158,2.929806948,3.21003747,3.328250408,3.176115036,3.15558362,3.078129053,3.055015802,3.098886728,3.040888309,3.176825523,3.133275509,3.166744232,3.130479574,3.068202734,2.967644453,2.871899843,3.131637573,3.173000097
3810,3.148241043,3.103427887,3.048517227,3.059972286,2.926544428,2.876535416,2.901833296,2.917799473,3.203691244,3.322493792,3.145400524,3.119511604,3.071342707,3.051311016,3.098616362,3.040294409,3.170262098,3.13137126,3.143421173,3.096808434,3.064082146,2.950355291,2.872388601,3.09572196,3.112333298
3849,3.137433052,3.096591949,3.045315027,3.054761171,2.920262575,2.871686459,2.890512228,2.906180382,3.199991941,3.159328699,3.134650946,3.116662979,3.055689096,3.044193745,3.097314835,3.040064335,3.163175821,3.125473261,3.112313032,3.066288948,3.06000185,2.931770086,2.856100082,3.098450184,3.104166746
3929,3.122543097,3.085099936,3.037614346,3.049046278,2.910070181,2.847872019,2.854284525,2.877281189,3.181183338,3.3001647,3.127972364,3.107018948,3.041995049,3.039502382,3.096854925,3.037587404,3.147647858,3.116225004,3.071608543,3.025046587,3.051305294,2.88457799,2.827550173,3.083495617,3.105388641
3968,3.112401009,3.077270746,3.032297134,3.042339325,2.903277397,2.843905449,2.840183496,2.864056826,3.172368765,3.132205486,3.107441187,3.104072809,3.033471823,3.035263777,3.097101688,3.037143469,3.135704279,3.107312918,3.060003042,3.002890348,3.045351028,2.861767054,2.802929163,3.078702211,3.108428717
4007,3.105113029,3.071218967,3.027553082,3.043675423,2.899473667,2.84133029,2.835527182,2.846789598,3.157966852,3.277080297,3.11742568,3.097103357,3.027483225,3.032372713,3.097135067,3.072631121,3.127082825,3.10123229,3.054717064,2.988643408,3.040282965,2.844380856,2.783032417,3.072450399,3.109750032
4048,3.093277693,3.062888622,3.02235198,3.036674023,2.894262791,2.832364559,2.816467047,2.824703455,3.157314062,3.276523113,3.092485189,3.07774353,3.012588501,3.026330948,3.096035719,3.060220003,3.117927313,3.08725667,3.049445868,2.997189045,3.03433156,2.828994751,2.773500204,3.063782692,3.074777365
4087,3.08866334,3.058998823,3.019419432,3.03248024,2.889183998,2.824975491,2.805954456,2.804929972,3.155543804,3.107947111,3.071608067,3.065369129,3.008072376,3.019700289,3.09467864,3.066467047,3.113283157,3.082014561,3.046707153,2.986057758,3.031150579,2.786072254,2.751533508,3.041941166,3.065045118
4167,3.064322233,3.043292761,3.011034489,3.021586895,2.874765873,2.811751842,2.788332462,2.787493706,3.150407791,3.269661665,3.069233656,3.050015688,2.979544401,3.00181818,3.092778206,3.061046839,3.092778206,3.058546543,3.035580873,2.985970259,3.021047831,2.784497261,2.745406866,3.02397728,3.043825626
4206,3.054878473,3.036878109,3.009171724,3.021385193,2.871664762,2.806666136,2.787436485,2.793668747,3.147965193,3.267280102,3.073141813,3.047019958,2.969989538,2.990276337,3.088119745,3.066027164,3.083056688,3.050168037,3.033500195,2.984770298,3.017938614,2.79091239,2.745069265,3.021415949,3.051176548
4245,3.04702425,3.03151536,3.005813837,3.021565437,2.866505623,2.801164389,2.784515142,2.792649031,3.171169519,3.29054594,3.115074396,3.063374281,2.962042809,2.976559401,3.085042477,3.071212053,3.075448275,3.041161537,3.031553984,2.985928774,3.014102697,2.786561251,2.739000082,3.036276102,3.067866564
4286,3.042917728,3.030163527,3.006950378,3.02111578,2.860663176,2.796989918,2.783718824,2.796071291,3.169874191,3.289332151,3.101938486,3.046672106,2.957783699,2.962887287,3.067270041,3.013789892,3.070840359,3.035361528,3.031366587,2.98673892,3.014658213,2.802680016,2.74574995,3.030144215,3.058333397
