Frames,Spine_base,Spine_mid,Neck,Head,Shoulder_left,Elbow_left,Wrist_left,Hand_left,Shoulder_right,Elbow_right,Wrist_right,Hand_right,Hip_left,Knee_left,Ankle_left,Foot_left,Hip_right,Knee_right,Ankle_right,Foot_right,Spine_shoulder,Handtip_left,Thumb_left,Handtip_right,Thumb_right
3809,-0.464914143,-0.276778162,-0.089966349,0.060759343,-0.061810993,-0.184883326,-0.066923276,-0.031795289,-0.102322221,-0.237813905,-0.102064975,-0.055645432,-0.464345515,-0.239965409,-0.633946002,-0.673781753,-0.456070513,-0.247195944,-0.627996802,-0.667911649,-0.136330858,-0.009980998,-0.033779927,-0.023304155,-0.058889903
3888,-0.424068183,-0.250601351,-0.084547929,0.071450777,-0.04733903,-0.170808583,-0.063008249,-0.050024886,-0.098062702,-0.232432112,-0.098872334,-0.062617704,-0.426456422,-0.242038161,-0.635634422,-0.717798293,-0.415943623,-0.241480589,-0.621731937,-0.695749342,-0.127524063,-0.031232849,-0.047771454,-0.01930452,-0.031423654
3929,-0.39315787,-0.182219535,0.02087409,0.109270371,0.008584354,-0.114989012,-0.079989322,-0.038354162,0.008708561,-0.12561439,-0.091762632,-0.063913248,-0.386650324,-0.239100724,-0.630525947,-0.712434113,-0.393243104,-0.238408178,-0.621475399,-0.69348979,-0.029636465,-0.030916499,-0.045644216,-0.031374656,-0.072461307
4007,-0.251958221,0.025852729,0.301354051,0.43624258,0.199592471,0.017732894,-0.101032674,-0.115845755,0.207210273,-0.012019558,-0.120987289,-0.132183686,-0.24860099,-0.235560462,-0.626604617,-0.704937398,-0.251678258,-0.227068871,-0.62255311,-0.697956085,0.232996568,-0.154953361,-0.115385182,-0.166307151,-0.11588259
4047,-0.227047965,0.03825596,0.303935915,0.429323971,0.21119082,0.034164757,-0.100841552,-0.112936988,0.198771477,-0.004494431,-0.131681979,-0.13578102,-0.221433058,-0.236422777,-0.6269449,-0.705602348,-0.229200855,-0.227431819,-0.622379959,-0.699086308,0.237764165,-0.155602545,-0.096414216,-0.133725926,-0.107876569
4087,-0.210053146,0.041570317,0.292551577,0.435508132,0.213203415,0.03483722,-0.103526346,-0.121188812,0.204742223,0.004052798,-0.12940979,-0.137328655,-0.202281281,-0.24521026,-0.627921879,-0.711311817,-0.212689281,-0.230843097,-0.622565448,-0.702887714,0.232038572,-0.160882667,-0.119626015,-0.133552685,-0.104352668
4126,-0.208787039,0.042754468,0.289057434,0.416802615,0.216172501,0.027575674,-0.117017552,-0.138683751,0.198658705,0.001929735,-0.14487347,-0.153325364,-0.20141308,-0.245100856,-0.629915595,-0.677094936,-0.211619437,-0.23211585,-0.625272036,-0.704901814,0.228626847,-0.165292263,-0.122064844,-0.148744136,-0.14447087
4167,-0.206175685,0.041469656,0.27877301,0.414028972,0.210838661,0.030806445,-0.118875735,-0.127031744,0.197505936,0.007231758,-0.142388821,-0.147805855,-0.199206665,-0.245881438,-0.630155802,-0.71415031,-0.209557101,-0.233398855,-0.630654395,-0.707874715,0.220355675,-0.140248284,-0.106143527,-0.150778264,-0.146834821
4245,-0.204212084,0.033995871,0.259068906,0.390797645,0.202970296,0.043418635,-0.128549591,-0.13457413,0.190421879,0.016398288,-0.155699894,-0.155877709,-0.197330728,-0.253481448,-0.628127515,-0.688825846,-0.207592547,-0.241288617,-0.628072739,-0.704689741,0.203580096,-0.143768653,-0.116577283,-0.167360634,-0.167332768
4285,-0.200735301,0.031884436,0.25554356,0.380497128,0.202584103,0.046207614,-0.132684872,-0.139486179,0.18453519,0.016696874,-0.156756699,-0.159922898,-0.193198308,-0.260007769,-0.62929213,-0.711359143,-0.204917923,-0.246376827,-0.6292665,-0.70529747,0.200068697,-0.159740806,-0.127521634,-0.181787327,-0.167937756
4325,-0.193211868,0.031156709,0.246648431,0.37756747,0.202376172,0.053362172,-0.123632021,-0.13083446,0.183152393,0.018264044,-0.159757569,-0.158759832,-0.185327917,-0.26098755,-0.632752299,-0.712802768,-0.19821009,-0.251598597,-0.628978848,-0.705837071,0.193110332,-0.150248498,-0.120499648,-0.155522674,-0.165684253
4364,-0.181980044,0.035434969,0.247280642,0.375099331,0.2047223,0.061495386,-0.126615778,-0.119126402,0.184896082,0.018293355,-0.158680186,-0.157806173,-0.17453371,-0.261127293,-0.633005321,-0.712933242,-0.186765149,-0.254469395,-0.629129887,-0.707639396,0.194640383,-0.159943864,-0.106478438,-0.166224405,-0.170861989
4483,-0.147314936,0.066899635,0.278670907,0.406287968,0.23088783,0.069932185,-0.114946038,-0.111362904,0.208531529,0.051064674,-0.125692472,-0.11655584,-0.142436251,-0.260313928,-0.630252063,-0.715468407,-0.150194839,-0.247214556,-0.63025403,-0.706423163,0.226141453,-0.1416713,-0.141287163,-0.139100209,-0.118724063
4524,-0.125007778,0.083471783,0.289717048,0.417980164,0.244797096,0.075501144,-0.112483993,-0.111862242,0.233904406,0.075177342,-0.107897103,-0.106325567,-0.12185131,-0.258937895,-0.631959617,-0.705837607,-0.126332507,-0.243398502,-0.628845811,-0.706785202,0.238480821,-0.145468205,-0.147137731,-0.141591996,-0.103914417
4563,-0.088499144,0.116659679,0.320194662,0.447165549,0.271077007,0.100229241,-0.094335064,-0.108972833,0.249622568,0.076309524,-0.108949341,-0.111431129,-0.08739318,-0.257373601,-0.631931663,-0.707544267,-0.088306546,-0.241536647,-0.627485633,-0.706445277,0.26970309,-0.148445085,-0.138468355,-0.164852932,-0.116663575
4602,-0.073000662,0.138105825,0.348273456,0.458403915,0.286023289,0.112028487,-0.085013911,-0.092986584,0.291523933,0.115872122,-0.083421551,-0.093870714,-0.072502218,-0.253227621,-0.631771028,-0.716102779,-0.072449647,-0.232065707,-0.626415491,-0.703612506,0.295983702,-0.119821243,-0.106293693,-0.153114676,-0.109378517
4721,0.01987803,0.247153759,0.471820533,0.606654048,0.383528978,0.189981356,-0.011576316,-0.053126622,0.369437307,0.145687953,-0.052064881,-0.082553722,0.019624157,-0.229570091,-0.616261005,-0.689113021,0.019812051,-0.201466754,-0.620082557,-0.699662685,0.416594207,-0.124736995,-0.046655174,-0.127403736,-0.085600823
4762,0.043465715,0.27501592,0.504316688,0.643064976,0.440158725,0.18280074,-0.036388535,-0.093948044,0.417436332,0.218375564,-0.005368277,-0.038042963,0.043913659,-0.221326798,-0.622587025,-0.706819773,0.042491008,-0.202782825,-0.620991588,-0.70002991,0.447171956,-0.154006884,-0.106556579,-0.119987711,-0.055516556
4801,0.062447745,0.311498225,0.556613147,0.692443311,0.457164735,0.196659684,-0.008025542,-0.05736047,0.438117325,0.222497478,0.016202433,-0.007605099,0.063560456,-0.214544609,-0.626013756,-0.7095204,0.060443375,-0.208309278,-0.616831601,-0.697463691,0.495941728,-0.122620203,-0.090942591,-0.044819091,-0.024181226
4881,0.136833817,0.381412834,0.621889532,0.763383448,0.542642832,0.287761182,0.058497582,-0.004698956,0.523858666,0.267582476,0.055886056,0.028710794,0.138363153,-0.220259875,-0.621629179,-0.703190625,0.133338898,-0.231047601,-0.618476987,-0.699295461,0.562408268,-0.067046471,-0.013722432,-0.036019858,0.015927434
4959,0.143774107,0.408117712,0.670585752,0.815257907,0.557712495,0.302829385,0.101053439,0.067430504,0.544384599,0.269982934,0.069166139,0.003899071,0.144859493,-0.182383895,-0.59675175,-0.659232736,0.140555263,-0.18624194,-0.603961647,-0.679508924,0.60577929,0.006299149,0.068376601,-0.061179671,-0.00809831
5000,0.161255389,0.42315504,0.682408035,0.829863906,0.609329522,0.3380813,0.133493841,0.083315849,0.571580529,0.295004487,0.091480203,0.029796144,0.161707282,-0.182438746,-0.601325452,-0.661728323,0.158347785,-0.187692404,-0.597126424,-0.675094962,0.61800307,0.015706277,0.097893775,-0.03531887,0.004725234
5039,0.174025625,0.447838068,0.709460735,0.857309282,0.614661157,0.34454459,0.13913843,0.111602724,0.585911989,0.33179462,0.126698539,0.078965701,0.173566252,-0.137772381,-0.58217752,-0.63761276,0.171913907,-0.178199455,-0.602236032,-0.67509228,0.644156754,0.06988436,0.14090094,0.008268069,0.043876421
5079,0.183694705,0.455397129,0.721860349,0.869732499,0.62876159,0.416914433,0.205947742,0.136002585,0.598184586,0.353521019,0.138799325,0.094518669,0.184160575,-0.193273053,-0.61341095,-0.667146325,0.180557668,-0.189484909,-0.612967014,-0.655810118,0.65600425,0.066024378,0.150686309,0.022601433,0.056135613
5158,0.195812389,0.473301888,0.745295584,0.89187181,0.645611882,0.429037243,0.209449172,0.139712766,0.617548764,0.389383733,0.191614673,0.127869338,0.196455136,-0.178311035,-0.639319181,-0.690018356,0.192128673,-0.1789774,-0.608059525,-0.659307063,0.67804265,0.072543465,0.127142623,0.052394714,0.163057193
5197,0.198270261,0.478432596,0.75264895,0.901298702,0.651859701,0.429658741,0.206655562,0.137536705,0.625460505,0.389620066,0.194886267,0.133368224,0.197882205,-0.174491793,-0.618180692,-0.672650635,0.195515409,-0.174004272,-0.592884183,-0.655761719,0.684947491,0.072283305,0.167843282,0.06285198,0.072148219
5238,0.197010875,0.480019689,0.756638706,0.904292226,0.654043674,0.427031487,0.176377878,0.108784191,0.628600538,0.387893945,0.19286111,0.126600564,0.196260214,-0.171002656,-0.630123854,-0.689770103,0.194712937,-0.17390576,-0.589524388,-0.648925781,0.688393116,0.041040089,0.115804903,0.062378831,0.091774084
5277,0.195954487,0.479367495,0.757256389,0.908732712,0.654340684,0.423049212,0.16883415,0.097653933,0.630002797,0.382907569,0.18838954,0.116391301,0.194441929,-0.169782415,-0.632467031,-0.688007712,0.194433853,-0.17438744,-0.58467871,-0.635253906,0.68860656,0.030837633,0.035988528,0.049077816,0.05506083
5316,0.192605197,0.477470875,0.756646454,0.905436635,0.653835356,0.415647596,0.150944367,0.080540657,0.630651832,0.379431963,0.180759624,0.106565103,0.1904044,-0.169233873,-0.634267569,-0.699333251,0.191859275,-0.176075265,-0.572942078,-0.631835938,0.687687039,0.021466518,0.084948935,0.039554093,0.107005931
5396,0.185309157,0.469334751,0.747899055,0.902984381,0.647820234,0.391441524,0.145556614,0.078475706,0.623350203,0.365593135,0.137002543,0.060360216,0.181851953,-0.167976499,-0.621839523,-0.699033916,0.185827151,-0.179116026,-0.489550173,-0.53943038,0.679062426,0.009581524,0.085814692,-0.000133228,0.04740344
5435,0.186133683,0.469700873,0.747925162,0.906560421,0.647451043,0.387531042,0.127033249,0.065396741,0.622871518,0.360602975,0.117823847,0.042854015,0.183071762,-0.162840381,-0.617806315,-0.69646287,0.18617478,-0.182442576,-0.497096479,-0.546657205,0.679166555,-0.00071167,0.065152198,-0.020061592,0.035913315
5476,0.182626665,0.468699783,0.749070048,0.899609029,0.635463119,0.383275777,0.123456232,0.058778036,0.621185064,0.360466301,0.118320808,0.036990624,0.178322613,-0.161552787,-0.611799181,-0.688463211,0.183843896,-0.182262719,-0.505973577,-0.593664229,0.679810762,-0.009823823,0.088215657,-0.023100264,-0.016505476
5515,0.182427749,0.465670526,0.744200051,0.90120095,0.636962354,0.382647097,0.131912529,0.064479537,0.623580277,0.362632036,0.119172275,0.038526025,0.178870007,-0.15747489,-0.602343857,-0.684664071,0.18289578,-0.188789189,-0.514345825,-0.605165184,0.675317824,-0.001407952,0.058465984,-0.025280036,0.028721893
5554,0.182094142,0.471383363,0.755097747,0.909471095,0.649726033,0.395778805,0.141048819,0.072669774,0.620289147,0.364164531,0.122316726,0.045079377,0.178682521,-0.158616945,-0.597322643,-0.67961657,0.182568505,-0.189006448,-0.519750118,-0.612855494,0.684999466,0.007652682,0.061074734,-0.015032254,0.026710579
5634,0.19549574,0.486664593,0.771673679,0.927030027,0.658874094,0.400910974,0.150881693,0.083148092,0.638104618,0.377718568,0.130383193,0.050362263,0.190909639,-0.160195112,-0.568113565,-0.648159266,0.196643114,-0.176199526,-0.593650937,-0.667421877,0.701304018,0.018369703,0.083819337,-0.003625335,0.020250333
5673,0.200008124,0.490799457,0.775790215,0.928325951,0.664946437,0.4084948,0.197130203,0.130144611,0.650386035,0.394852906,0.14088054,0.065321274,0.194998994,-0.166236326,-0.498517573,-0.543495953,0.201149672,-0.177138939,-0.596618295,-0.670035303,0.705407858,0.066483542,0.104291283,0.006249493,0.020114303
5714,0.20615679,0.49672547,0.781014621,0.934111834,0.669609785,0.419624358,0.188392162,0.12136215,0.649665356,0.391117573,0.186725721,0.111794218,0.204918593,-0.162844539,-0.48103404,-0.526408136,0.204841226,-0.174329743,-0.60115689,-0.669997454,0.710831523,0.055689663,0.112465389,0.046992477,0.136198044
5753,0.213999987,0.502591908,0.78564775,0.940580726,0.673765063,0.416156292,0.161742613,0.097187847,0.654331505,0.395870686,0.185704529,0.110616401,0.213570744,-0.159348965,-0.484297901,-0.598167777,0.210293412,-0.169273287,-0.600320935,-0.670702875,0.715735376,0.0298087,0.082600489,0.046933606,0.093741991
5793,0.216759637,0.508217812,0.793511927,0.947165847,0.67310375,0.41611293,0.184972689,0.114794448,0.657580376,0.394414663,0.189421907,0.11889483,0.219141737,-0.157215297,-0.484917581,-0.604075074,0.210859776,-0.168377608,-0.601636827,-0.672097623,0.723096311,0.046323668,0.123321012,0.055411901,0.137176737
5872,0.218164057,0.511747539,0.79886502,0.951522171,0.673721492,0.419865429,0.195049986,0.126023471,0.665196359,0.401876867,0.186345428,0.122324638,0.22268416,-0.154412329,-0.590295911,-0.672176719,0.209685728,-0.165854111,-0.602242231,-0.675820887,0.728018939,0.054550994,0.132202476,0.057610851,0.131942973
5911,0.221266717,0.514032423,0.800490379,0.952998638,0.673404634,0.416134447,0.196527675,0.125200525,0.66803652,0.406818956,0.180351064,0.107039221,0.225596592,-0.149697125,-0.587483883,-0.665402889,0.21295011,-0.159898579,-0.603675187,-0.67750293,0.729798973,0.055012576,0.125908881,0.037129406,0.082626477
5952,0.216624156,0.51078999,0.798722088,0.952788115,0.672367573,0.413962364,0.186902314,0.11529249,0.667559624,0.40263015,0.188838631,0.111608304,0.220217451,-0.149671793,-0.588618398,-0.671875,0.209070072,-0.160368606,-0.607340634,-0.686598897,0.72765702,0.045168057,0.111878544,0.045403622,0.061146606
5991,0.215432748,0.508947968,0.79609406,0.950685501,0.671026111,0.406916589,0.18489325,0.112541564,0.660499692,0.407952577,0.179402664,0.10173367,0.218424633,-0.142821327,-0.581906021,-0.665527344,0.208822712,-0.157279626,-0.607450724,-0.68192488,0.72524029,0.04379594,0.090061508,0.036749318,0.083722807
6031,0.20806253,0.501718044,0.788923979,0.942757964,0.663136482,0.401388675,0.181207225,0.113252535,0.658983886,0.408865571,0.201768965,0.130820051,0.211327359,-0.151725277,-0.593946874,-0.669433594,0.201274097,-0.159360111,-0.605303168,-0.681526482,0.718067586,0.044280797,0.101496316,0.060459942,0.117406055
6110,0.187045306,0.48333323,0.773762345,0.927943885,0.645287037,0.384670436,0.156356603,0.08589913,0.642994523,0.39925769,0.198005706,0.135534048,0.191254303,-0.172765583,-0.481551766,-0.525808752,0.180495188,-0.172330752,-0.485587776,-0.606101274,0.702058017,0.017262215,0.064876691,0.068247385,0.092013784
6150,0.176794365,0.474853128,0.766053855,0.919911921,0.633022726,0.374218076,0.162368417,0.095318757,0.633851826,0.39494887,0.196428254,0.129406691,0.18172437,-0.178992257,-0.477057427,-0.521561742,0.168397471,-0.175023332,-0.484671026,-0.604979098,0.694259048,0.024953607,0.065460816,0.059278801,0.081852913
6190,0.174123257,0.470518291,0.760319233,0.915650904,0.625134349,0.372116446,0.146542341,0.077653177,0.636190891,0.396720886,0.19733043,0.137517869,0.178036392,-0.182899326,-0.561781168,-0.616590559,0.166948006,-0.175609618,-0.4682661,-0.588832974,0.688803554,0.007962462,0.04807457,0.060565606,0.06963709
6229,0.165635347,0.460784554,0.748970687,0.907594323,0.620611906,0.352231324,0.133690029,0.063591912,0.628505647,0.391127497,0.20233348,0.152174041,0.168100581,-0.195701405,-0.600977242,-0.639156222,0.159719408,-0.181095719,-0.470294476,-0.50216949,0.67785126,-0.009040126,0.034562964,0.076118723,0.092814267
6269,0.16595982,0.460736305,0.748679519,0.903381884,0.613822758,0.350040168,0.121139951,0.048196796,0.630400598,0.391174704,0.19451265,0.12868619,0.167752504,-0.196666062,-0.60345763,-0.667581618,0.160892889,-0.172962651,-0.459619284,-0.494916648,0.67768234,-0.025330951,0.051599927,0.057868361,0.091934256
6349,0.178663045,0.473080814,0.760125339,0.916630626,0.6219908,0.357274532,0.115020521,0.044753354,0.645415068,0.390543193,0.186996505,0.123056054,0.180379704,-0.187145859,-0.520849645,-0.618466675,0.17330955,-0.174727067,-0.446028799,-0.489544868,0.689515769,-0.024931172,0.03865895,0.047858808,0.051077008
6388,0.184817061,0.478747636,0.765709281,0.920976758,0.628418267,0.356891453,0.114420086,0.043026395,0.651320577,0.390586555,0.185286924,0.123187639,0.184961766,-0.18516469,-0.607737482,-0.672694683,0.180848047,-0.177476123,-0.44932577,-0.498027503,0.694876015,-0.02618406,0.046266936,0.049150623,0.122676879
6428,0.190976053,0.485439479,0.772182107,0.926012576,0.633851945,0.361019611,0.117019817,0.044874217,0.65258199,0.393152773,0.183074459,0.113698065,0.190634921,-0.186285108,-0.607153893,-0.675177634,0.187288657,-0.177085504,-0.482667267,-0.524030745,0.70169127,-0.024390927,0.037231505,0.039048463,0.094734959
6468,0.198770612,0.492120147,0.778272212,0.933856666,0.641722679,0.368202299,0.118669659,0.050652005,0.655168414,0.39547357,0.179305866,0.108852863,0.194722205,-0.185464278,-0.607116699,-0.676169932,0.198673815,-0.173334077,-0.488716364,-0.52146256,0.707721293,-0.017472386,0.060569283,0.038881253,0.127460852
6507,0.2043145,0.497567475,0.78300184,0.937625229,0.642923951,0.367725432,0.122295424,0.054445308,0.669623733,0.4015342,0.179738089,0.112362415,0.198543191,-0.182388797,-0.606972098,-0.676587701,0.205623239,-0.170175716,-0.508188367,-0.543848038,0.712810934,-0.01530794,0.046260286,0.038258038,0.138920277
6587,0.211157113,0.506589293,0.793972492,0.946056724,0.65661484,0.381582379,0.131810173,0.063287012,0.669754386,0.404793322,0.196261376,0.129763827,0.203501642,-0.17655775,-0.608315706,-0.677554846,0.21414724,-0.165644333,-0.582965195,-0.659069657,0.723279536,0.000234767,0.064409852,0.053088386,0.148465738
6626,0.214546159,0.507664263,0.792853773,0.94794023,0.657978117,0.382509619,0.138102487,0.069523782,0.669873059,0.408113062,0.194913521,0.129462242,0.206490621,-0.169938281,-0.60704273,-0.678052962,0.21779485,-0.161136523,-0.600920856,-0.672162414,0.722691715,0.008073293,0.061512001,0.052662492,0.15502052
6666,0.214099124,0.506047904,0.789924145,0.945753038,0.65781498,0.384652704,0.152271539,0.080572791,0.672578514,0.411017209,0.198473915,0.13020283,0.2065036,-0.169028133,-0.612117648,-0.680629611,0.216878861,-0.156910792,-0.608034909,-0.672374129,0.720106184,0.011142673,0.07856714,0.052127108,0.162217006
6706,0.209099501,0.502894938,0.788692176,0.941544294,0.656509995,0.391228855,0.15070191,0.081404455,0.666174054,0.411339343,0.200466543,0.13684994,0.202902824,-0.167523593,-0.616819799,-0.686471581,0.210425079,-0.16385591,-0.599422574,-0.678710938,0.718404591,0.016453518,0.078647502,0.058934737,0.148437694
6745,0.204405189,0.498418927,0.784111559,0.933737397,0.652115643,0.394338161,0.160939008,0.084656693,0.661830246,0.408821523,0.19857733,0.157808304,0.197649211,-0.170215324,-0.616221607,-0.686567008,0.206382826,-0.164612174,-0.600718439,-0.686035156,0.713903666,0.017134778,0.091097139,0.079263486,0.167599842
6825,0.186916962,0.482021183,0.768485546,0.921142161,0.642857134,0.396696299,0.161673278,0.089841947,0.643304348,0.402460188,0.194742844,0.14675726,0.181084424,-0.177389443,-0.615904689,-0.686774075,0.188303068,-0.181174517,-0.500902951,-0.543257594,0.698085845,0.021789402,0.087949909,0.07672774,0.14209497
6864,0.175717518,0.471250176,0.758195639,0.909986079,0.635403037,0.398516774,0.165083855,0.09204641,0.635214865,0.394641995,0.187382564,0.141496465,0.16940634,-0.182992011,-0.616768301,-0.686810732,0.178198427,-0.192926034,-0.621380091,-0.655761719,0.687691212,0.023688788,0.08843483,0.069231443,0.134345412
6905,0.169336081,0.464488834,0.750946522,0.905887783,0.629696727,0.392345846,0.165955141,0.093598016,0.626768887,0.388893694,0.187097147,0.119864769,0.162248775,-0.187701508,-0.617268622,-0.686701179,0.172057077,-0.19586733,-0.619609296,-0.655273438,0.68057698,0.027802849,0.108962655,0.041026115,0.121637583
6944,0.160666898,0.456116319,0.742933691,0.895066321,0.61970824,0.386919558,0.161450461,0.087507166,0.620630145,0.380461574,0.174226522,0.129234314,0.154114798,-0.190113544,-0.617511392,-0.686929762,0.163178504,-0.205429018,-0.51963973,-0.560829103,0.672370791,0.020999664,0.093401141,0.047011677,0.125915885
6983,0.157375455,0.453152984,0.739885926,0.895600379,0.61697489,0.386384219,0.159858704,0.094313055,0.617419839,0.377565771,0.17080386,0.125548482,0.150834531,-0.194874674,-0.614280045,-0.690158546,0.159906656,-0.207212299,-0.530694127,-0.61703676,0.669510901,0.026602626,0.085751042,0.048376057,0.114722088
7063,0.162807077,0.458754987,0.745289385,0.897597551,0.615801632,0.383762747,0.145242169,0.074516974,0.624812007,0.378880382,0.171631247,0.120602645,0.155657887,-0.188104942,-0.608163655,-0.690040827,0.165610701,-0.203611568,-0.61821264,-0.689948916,0.674902558,0.00615989,0.062091894,0.052584797,0.099267267
7102,0.169902623,0.464829266,0.749777913,0.901308954,0.621590853,0.384978384,0.14434427,0.076656684,0.62664175,0.384953797,0.174068809,0.126857862,0.165731445,-0.187916517,-0.612260282,-0.692224979,0.169433922,-0.206197754,-0.624207795,-0.69275713,0.679920852,0.004499216,0.067432173,0.057719059,0.110570751
7143,0.171905234,0.467519462,0.753547966,0.907553196,0.625692129,0.374703228,0.133833081,0.063295677,0.627195895,0.379552007,0.17127797,0.111798607,0.169373631,-0.194806352,-0.504541337,-0.616960347,0.169735774,-0.207013994,-0.625805557,-0.694683671,0.683360815,-0.008455248,0.05028997,0.045035906,0.110727206
7182,0.178795755,0.475737393,0.76222223,0.915576458,0.632600427,0.379991859,0.129179537,0.059430148,0.632347941,0.384370685,0.167848065,0.089477062,0.177603662,-0.191267073,-0.50211364,-0.611916065,0.174920961,-0.207325265,-0.626195431,-0.696026683,0.692227483,-0.013966816,0.063952282,0.026582032,0.113969736
7262,0.19331485,0.488659143,0.773358464,0.927747488,0.644688904,0.388609946,0.133409709,0.066099264,0.641757667,0.394507289,0.15437825,0.075344622,0.193679288,-0.187602833,-0.586360633,-0.670839369,0.187214613,-0.196477413,-0.627670884,-0.697345436,0.703743398,-0.006941886,0.066602275,0.008807501,0.063713335
7301,0.198980317,0.493218422,0.776982307,0.930256367,0.650693178,0.395533919,0.140614569,0.071305849,0.644321144,0.396870613,0.171247944,0.09525732,0.200189903,-0.182391033,-0.593573689,-0.677007556,0.191889465,-0.191056937,-0.628034949,-0.697620451,0.707465053,-0.002289917,0.076030657,0.029329108,0.086124837
7340,0.203840002,0.498076528,0.781441092,0.934092879,0.655191898,0.396615624,0.148693055,0.078726374,0.646207154,0.398285091,0.183387116,0.11191839,0.205021352,-0.177697808,-0.614737511,-0.689453125,0.196474895,-0.184350893,-0.63075453,-0.698497713,0.712123036,0.00389029,0.076158278,0.044859901,0.057556961
7381,0.204593167,0.498440593,0.78133589,0.934655666,0.657209814,0.399000525,0.152935043,0.081614919,0.650314212,0.405595601,0.190336376,0.115553774,0.204283372,-0.176413327,-0.60820806,-0.6875,0.19865106,-0.180381775,-0.632822335,-0.699605823,0.712121189,0.008203827,0.074962303,0.049303334,0.11841727
7420,0.20253323,0.496916026,0.780236125,0.933174968,0.655272424,0.3967188,0.159882531,0.088521272,0.650211215,0.406792581,0.189307109,0.117821209,0.201568052,-0.17375043,-0.613664329,-0.691894531,0.197207078,-0.179929912,-0.638872862,-0.706538498,0.71092701,0.013431883,0.065614738,0.053665917,0.091968045
7500,0.185205415,0.483351022,0.769955933,0.915922165,0.647913575,0.382551581,0.153820336,0.086223021,0.639753342,0.396450311,0.190926775,0.12329901,0.187401295,-0.183571443,-0.519378006,-0.616359234,0.176710442,-0.203678101,-0.62498492,-0.719194531,0.699866235,0.012182286,0.077049196,0.057709128,0.11624223
7539,0.177628055,0.476103842,0.762673736,0.900194526,0.64172852,0.372872084,0.147305876,0.078321114,0.637378097,0.391257256,0.183481529,0.121204153,0.179540724,-0.190542787,-0.518750846,-0.555800617,0.169861972,-0.195798397,-0.510190189,-0.625645161,0.692655742,0.002129023,0.056550432,0.055706259,0.109374464
7578,0.166860789,0.466457039,0.753892839,0.891715407,0.633814037,0.360977083,0.12944974,0.057936888,0.626803815,0.384839237,0.177708179,0.106596664,0.170888677,-0.196873844,-0.511968732,-0.548712015,0.157055303,-0.200611249,-0.514990509,-0.628645897,0.683668673,-0.017427454,0.058320589,0.04356027,0.084805183
7619,0.155555889,0.455857515,0.743726075,0.872610569,0.620948076,0.346958935,0.125726998,0.054883737,0.618905663,0.372106165,0.169511989,0.101111352,0.15875642,-0.211359724,-0.510592043,-0.546847045,0.147113502,-0.20331347,-0.51771313,-0.629999638,0.673438609,-0.020766895,0.055817552,0.035565253,0.097491264
7658,0.150688738,0.450590461,0.737781346,0.861055315,0.616587877,0.335218728,0.115154348,0.044491563,0.612567961,0.367594779,0.166497365,0.1002606,0.15457198,-0.210996583,-0.521218121,-0.557217002,0.141420066,-0.172964245,-0.487668127,-0.599566579,0.667683959,-0.030409407,0.069319785,0.031672247,0.096213721
7738,0.131741256,0.434542656,0.723617554,0.84678483,0.602264285,0.320976317,0.087909713,0.017402258,0.593777955,0.34853068,0.153187931,0.08323323,0.132025272,-0.234015897,-0.559662521,-0.594174922,0.126705781,-0.175779,-0.49065125,-0.60206902,0.653148055,-0.05687049,0.010454087,0.017630478,0.048948132
7817,0.129654959,0.434919864,0.725861847,0.84401077,0.60297209,0.319389105,0.072751828,0.002795553,0.589896321,0.344014913,0.14491114,0.072891481,0.129536644,-0.236573219,-0.570920169,-0.665475607,0.124707192,-0.249492124,-0.564106941,-0.621759951,0.654991865,-0.072788857,0.003837148,0.005005404,0.060050298
7857,0.129054561,0.435902536,0.727968216,0.849656105,0.600620151,0.317205697,0.074377552,0.001741275,0.590983689,0.345657289,0.142103627,0.073143452,0.127518922,-0.244272873,-0.578672886,-0.676139951,0.125509307,-0.252877831,-0.567464888,-0.625602961,0.656856477,-0.072051458,0.00431853,0.001277449,0.073724724
7896,0.124522343,0.435410827,0.730876565,0.864219785,0.603282154,0.321021885,0.075020276,0.007288337,0.592889965,0.346527189,0.14105621,0.06919539,0.124013759,-0.253884852,-0.58762455,-0.686203361,0.119943008,-0.262720793,-0.577225924,-0.636499822,0.658983648,-0.063926376,0.001587259,-0.00281136,0.069287278
7976,0.133513644,0.441562414,0.733825207,0.862297177,0.604791522,0.332094729,0.096923709,0.028927498,0.600489914,0.340820313,0.132555753,0.060580064,0.128256604,-0.254515052,-0.637631178,-0.702819109,0.133240014,-0.253535539,-0.568186045,-0.638831794,0.662764668,-0.045732882,0.035478301,-0.011320543,0.061923806
8015,0.137212932,0.442842156,0.732295871,0.857588649,0.608516514,0.346535921,0.107905656,0.037391849,0.609226465,0.340807974,0.132592395,0.06328544,0.130192757,-0.254958451,-0.637577951,-0.703946948,0.138301522,-0.249639377,-0.564390719,-0.645022392,0.661976695,-0.033887833,0.035714727,-0.007893085,0.065434277
8054,0.141466588,0.44089666,0.723263323,0.851122499,0.611255288,0.356227279,0.123946585,0.052854147,0.611007333,0.342078984,0.131415963,0.066463724,0.133309022,-0.253208876,-0.637544751,-0.705350399,0.143309399,-0.243780479,-0.6409958,-0.674567163,0.654838026,-0.018116964,0.048141122,-0.006207963,0.059369616
