Frames,Spine_base,Spine_mid,Neck,Head,Shoulder_left,Elbow_left,Wrist_left,Hand_left,Shoulder_right,Elbow_right,Wrist_right,Hand_right,Hip_left,Knee_left,Ankle_left,Foot_left,Hip_right,Knee_right,Ankle_right,Foot_right,Spine_shoulder,Handtip_left,Thumb_left,Handtip_right,Thumb_right
515,4.382960796,4.241456985,4.090485096,4.036299706,4.10166502,4.15344429,4.137969971,4.119648933,4.104151726,4.20019722,4.182742119,4.174762726,4.352006435,4.07931757,4.129594803,4.020996571,4.35562849,4.096567631,4.154090405,4.045453072,4.130066872,4.104277134,4.112375259,4.155343056,4.168777466
555,4.373837471,4.23361969,4.083881855,4.033567905,4.089099884,4.143760681,4.110591412,4.111726284,4.099139214,4.197258472,4.17728281,4.161282063,4.34510231,4.080207348,4.128727913,4.019855499,4.344249725,4.105884552,4.153729439,4.110927105,4.123157978,4.10744524,4.121666431,4.146764755,4.167874813
595,4.359055996,4.218403816,4.068063259,4.027697086,4.084562778,4.118310928,4.113749981,4.108386517,4.088018417,4.171060562,4.158320904,4.147423267,4.327976227,4.080532074,4.129014492,4.018773556,4.331149578,4.105817318,4.160237312,4.103250504,4.107481956,4.079201221,4.107857704,4.132220745,4.125667095
634,4.351987362,4.214136124,4.06743288,4.021279812,4.079663277,4.113171101,4.113388538,4.097211838,4.089177608,4.159107685,4.153414249,4.137783051,4.320804119,4.082170963,4.129313469,4.01765871,4.324136734,4.111289978,4.16226244,4.113336563,4.105875492,4.082963467,4.087874889,4.096112251,4.104625225
674,4.343703747,4.20868063,4.064044952,4.018615246,4.068152905,4.101024628,4.089414597,4.104592323,4.074328423,4.143620014,4.12069416,4.130541801,4.309893608,4.080845833,4.13148737,4.078500271,4.318125248,4.112054348,4.157050133,4.120526791,4.102072716,4.08914566,4.139625072,4.096825123,4.1425457
754,4.329179287,4.19835043,4.057973385,4.017083168,4.05800724,4.095890999,4.090058327,4.093744755,4.070767879,4.127513885,4.111869812,4.109891415,4.294990063,4.081659317,4.13038063,4.016697884,4.303533077,4.110836506,4.157720089,4.117695808,4.094840527,4.065078735,4.050749779,4.116437912,4.110750198
793,4.323480606,4.196297646,4.058891773,4.016448975,4.057146072,4.087759495,4.091158867,4.087459564,4.065856457,4.125890255,4.110328197,4.108981609,4.289751053,4.089939117,4.13082552,4.016424179,4.297049999,4.107887268,4.158481598,4.117246628,4.095067501,4.069360733,4.040999889,4.102984905,4.109143257
833,4.319446564,4.19443512,4.059513569,4.016910553,4.054438114,4.087875366,4.046959877,4.077388763,4.063218594,4.124693394,4.108142853,4.107828617,4.286435127,4.082093716,4.129406452,4.01431179,4.292034149,4.103899002,4.148697376,4.033537865,4.095067978,4.059568405,4.09375,4.111028671,4.113000393
872,4.318637371,4.192668915,4.056719303,4.016768932,4.053867817,4.087985039,4.07810688,4.07515192,4.062351704,4.120206356,4.09594965,4.093780994,4.285568714,4.082728863,4.129908562,4.014758587,4.291085243,4.108341694,4.154881477,4.039671421,4.092571259,4.067307949,4.071769238,4.091074467,4.094600201
912,4.318165302,4.191698074,4.054744244,4.016492844,4.053816319,4.083834171,4.07752943,4.075695515,4.057977676,4.119648457,4.093442917,4.092035294,4.285344124,4.082379818,4.127557755,4.012265682,4.290038109,4.109144211,4.15479517,4.039457321,4.090919971,4.054895878,4.074500084,4.09136343,4.079928875
991,4.325091362,4.190887451,4.045762062,4.005491257,4.05315733,4.083423138,4.075455189,4.079753876,4.053821564,4.115911961,4.091668129,4.102138519,4.293699265,4.085682392,4.129635811,4.01558876,4.295378208,4.111836433,4.154793739,4.124572754,4.084284782,4.065163136,4.113666534,4.107429981,4.067231178
1031,4.334323406,4.195484161,4.045484543,4.000689507,4.045705318,4.083982468,4.071261883,4.084001541,4.056738853,4.117743015,4.096488476,4.11262989,4.30231142,4.086513519,4.129949093,4.017378807,4.305128098,4.113999844,4.154779911,4.124625683,4.085095882,4.082188129,4.087533474,4.128479958,4.079108715
1071,4.348405838,4.198668003,4.037024975,3.999031782,4.049685478,4.09227562,4.073458672,4.092278957,4.050766468,4.11562109,4.114059448,4.119969845,4.31730938,4.088160515,4.130177021,4.020805359,4.318612576,4.114043236,4.158268452,4.11922884,4.080091,4.074195385,4.118769169,4.102043152,4.119667053
1111,4.338493824,4.197983265,4.047168732,3.995293379,4.059484005,4.095011711,4.080015659,4.088426113,4.060309887,4.131597996,4.117003918,4.126486778,4.308170795,4.087547779,4.129394531,4.018315315,4.307661057,4.112818718,4.157312393,4.115571976,4.087165356,4.083789825,4.064750195,4.083543301,4.146571636
1190,4.3370924,4.203704834,4.060512066,4.001329422,4.071027279,4.118266582,4.106083393,4.111849785,4.071509361,4.176653385,4.114352703,4.115908623,4.307407856,4.078669548,4.137250423,4.050252438,4.305517197,4.096054077,4.155741692,4.118762016,4.098269939,4.085967064,4.085643291,4.068177223,4.137249947
1230,4.351856232,4.215514183,4.070168018,4.006214142,4.081778526,4.146880627,4.119035244,4.106997013,4.08669138,4.182985783,4.115022182,4.1025424,4.322359085,4.079963684,4.136528492,4.054149628,4.320442677,4.097498894,4.155229092,4.11870575,4.108346939,4.060943127,4.069499969,4.056159019,4.053833485
1269,4.354571819,4.223510265,4.083206177,4.02093935,4.098816395,4.154746532,4.127359867,4.122808933,4.098368168,4.194698334,4.12319231,4.097388744,4.321646214,4.083363533,4.135976791,4.058484077,4.326569557,4.097881317,4.158968925,4.10849762,4.120180607,4.094791412,4.106455326,4.065029621,4.048333168
1309,4.369521618,4.239885807,4.095723152,4.030432701,4.110448837,4.189769268,4.131449699,4.113758564,4.106179237,4.204093933,4.143602848,4.118720055,4.336595535,4.085147381,4.135530472,4.059588432,4.341473103,4.097915173,4.159300327,4.10757494,4.133488178,4.088629723,4.119750023,4.071469784,4.067500114
1349,4.384133339,4.255694389,4.121920109,4.055462837,4.125907421,4.194210529,4.132893085,4.114925385,4.134309292,4.215971947,4.146194458,4.123772144,4.34849453,4.084514141,4.135372639,4.066191196,4.359318256,4.097494125,4.158620358,4.084043026,4.157553673,4.089938641,4.12130928,4.082600594,4.075666428
1429,4.422679424,4.292672157,4.166706085,4.099760056,4.163211823,4.234628677,4.136745453,4.109201908,4.171433449,4.259631634,4.142990589,4.08919239,4.38932085,4.076127529,4.130650043,4.018327713,4.395467758,4.10188961,4.153512001,4.107052803,4.199553967,4.057071209,4.105166435,4.058329582,4.072833061
1468,4.432743073,4.318150997,4.191446781,4.140930653,4.206188202,4.257650852,4.158374786,4.128883839,4.211715698,4.293252945,4.162176132,4.100629807,4.398668289,4.078237057,4.129663467,4.015945435,4.406345367,4.105185509,4.155101299,4.105362892,4.225183964,4.066541672,4.112845898,4.058223724,4.080900192
1507,4.454275131,4.352031708,4.248165607,4.185006618,4.228475571,4.273778439,4.165843487,4.119808197,4.243248463,4.311554909,4.172148228,4.097996235,4.421416759,4.081932068,4.129907608,4.012517929,4.4267869,4.107283115,4.155532837,4.104337692,4.277565956,4.052015305,4.096571922,4.055788517,4.09766674
1547,4.455962181,4.360784531,4.263553143,4.225262642,4.259225845,4.2961936,4.175284863,4.140288353,4.243938446,4.34224987,4.183773041,4.11555624,4.424945354,4.085157394,4.128006935,4.009120941,4.427156925,4.110025883,4.155624866,4.105573654,4.289466858,4.068005562,4.105625153,4.079775333,4.080666542
1587,4.460250854,4.390319824,4.322266102,4.267779827,4.303076744,4.320061207,4.194365025,4.170985222,4.321456909,4.350778103,4.207259178,4.173473835,4.428148746,4.093650818,4.12664032,4.003528595,4.432265759,4.111691952,4.156169415,4.11668539,4.343417168,4.116670132,4.119400024,4.088013172,4.077000141
1667,4.472483635,4.432138443,4.394237518,4.349937916,4.376050949,4.352980137,4.207583427,4.160313606,4.389461517,4.394646168,4.222076416,4.126884937,4.43978405,4.10231638,4.132400036,4.005652428,4.445249081,4.132632256,4.159407139,4.114140987,4.405139923,4.077747345,4.139285564,4.093465805,4.082499981
1706,4.478146553,4.457745075,4.429579258,4.38812542,4.403886318,4.36504364,4.213306427,4.151274204,4.41872263,4.41446209,4.243536949,4.165489674,4.447994232,4.109758854,4.133209229,4.005366802,4.448867321,4.133443356,4.159588337,4.110350609,4.438743114,4.071798801,4.134333134,4.099326134,4.109143257
1745,4.503853798,4.48625946,4.457895279,4.43392992,4.428207397,4.393367767,4.232597351,4.184679031,4.456420422,4.425441265,4.251828194,4.258464813,4.46825695,4.11385107,4.132297993,4.004804134,4.479771137,4.140196323,4.160676003,4.113967419,4.466762543,4.09132719,4.133363247,4.168035507,4.211078167
1785,4.504879951,4.497156143,4.490903854,4.451946735,4.445216179,4.419878006,4.243319511,4.202003956,4.475359917,4.450922489,4.271486282,4.274808407,4.468869686,4.116346836,4.130765438,4.002353191,4.481283188,4.141688824,4.163086414,4.111035824,4.493341446,4.110672951,4.188100338,4.266370296,4.2553339
1905,4.510599136,4.513822079,4.509872437,4.551846981,4.512866497,4.36862278,4.203485012,4.176082134,4.528579235,4.477569103,4.294487,4.300269604,4.471449852,4.11659193,4.129637718,3.999818325,4.487123966,4.142992496,4.163176537,4.111044884,4.512892246,4.137830734,4.169499874,4.174050808,4.21525526
1944,4.47701931,4.500498295,4.513834953,4.566004276,4.481626034,4.336801529,4.24042511,4.173859119,4.532505989,4.404480934,4.217572212,4.156355381,4.44683218,4.117409229,4.129724026,3.999829054,4.446918964,4.143344879,4.167404175,4.107265949,4.51244545,4.135599136,4.167254448,4.106597424,4.148799896
1983,4.440275669,4.477831841,4.506036758,4.56838274,4.485177517,4.321346283,4.196386337,4.138893604,4.524699211,4.396655083,4.364492893,4.330768108,4.410181999,4.117399693,4.13151598,4.079476833,4.41003561,4.143444538,4.166912079,4.100429535,4.500932217,4.100632668,4.132287979,4.326257706,4.356999874
2024,4.442084789,4.481771946,4.512087822,4.575016499,4.49903965,4.279674053,4.346226692,4.371706009,4.53073597,4.402696133,4.312333107,4.285519123,4.410459042,4.117375851,4.131356239,4.001966953,4.413697243,4.139377117,4.171656132,4.098680019,4.506408215,4.333441257,4.365088463,4.281005383,4.311754227
2063,4.441784859,4.481823444,4.511917591,4.573329449,4.500807285,4.283146381,4.34257555,4.365679264,4.530578613,4.402527809,4.331922531,4.311693192,4.409259319,4.114096642,4.13065815,4.001588345,4.414289474,4.146633148,4.171826839,4.113511086,4.506342888,4.327420235,4.359073639,4.30717802,4.337924957
2143,4.437856197,4.475224972,4.502416611,4.570759296,4.491691589,4.273222923,4.332266808,4.345094681,4.521105766,4.275568485,4.437028408,4.506445885,4.409441471,4.111022472,4.129454136,4.000580788,4.406148911,4.143412113,4.169247627,4.11679554,4.497559071,4.359034061,4.336333275,4.507058144,4.493499756
2182,4.513227463,4.502141476,4.500647545,4.568991661,4.489923477,4.271453857,4.332033157,4.351949215,4.5193367,4.277739525,4.441139221,4.50437212,4.446546555,4.12395668,4.129192829,4.000240803,4.519759178,4.176699162,4.167728901,4.038733482,4.498048306,4.356033802,4.333400249,4.496059418,4.486499786
2221,4.436349392,4.480290413,4.50225687,4.570609093,4.49190712,4.273436546,4.339524746,4.35900116,4.521302223,4.289669991,4.452513695,4.48495245,4.397805691,4.101838589,4.126865387,3.9980371,4.414710522,4.138948917,4.16752243,4.038650036,4.498001099,4.360039234,4.33949995,4.501058578,4.462222099
2262,4.436660767,4.47929287,4.502304554,4.570655823,4.492028236,4.273557663,4.339626789,4.411002159,4.521422863,4.289979458,4.453137875,4.480453491,4.400547028,4.101333141,4.125481606,3.996738672,4.412797928,4.136459351,4.165819645,4.12869978,4.498007298,4.431040287,4.381333828,4.502058506,4.459566116
2301,4.430697918,4.472578526,4.499560356,4.573896408,4.491154671,4.272684097,4.339156151,4.400752068,4.480756283,4.25114727,4.421724796,4.457204342,4.390515327,4.101398945,4.123258591,3.994436741,4.409760952,4.136555195,4.169669151,4.105151176,4.494711399,4.424040318,4.371827126,4.491059303,4.416500092
2381,4.430142403,4.471922874,4.499806881,4.579340458,4.49211359,4.273643017,4.340051174,4.40450573,4.469064236,4.239453793,4.410352707,4.428661823,4.392840385,4.100082874,4.121502399,3.9926126,4.406230927,4.132334232,4.171336651,4.12584734,4.494771481,4.429044247,4.352408409,4.461058617,4.409250259
2420,4.43002224,4.471748829,4.499770164,4.581289291,4.492310524,4.273839951,4.337969303,4.39249897,4.468122482,4.238511562,4.409567356,4.410285473,4.393315315,4.099172115,4.120302677,3.991525888,4.405550003,4.131184101,4.170675755,4.103973389,4.494714737,4.417040825,4.340000153,4.403058529,4.394000053
2459,4.42960453,4.471483231,4.499897003,4.581903458,4.492490768,4.274020672,4.338388443,4.436500549,4.467583656,4.237972736,4.409124374,4.416535378,4.392477989,4.097126961,4.119612694,3.990945339,4.40571928,4.129842281,4.170967102,4.105314732,4.494753361,4.461041927,4.383999825,4.414205551,4.403999805
2500,4.391242981,4.426806927,4.453342915,4.539548397,4.446409225,4.227909088,4.292948723,4.338022709,4.416592121,4.209170341,4.380913734,4.415931702,4.354915142,4.097267628,4.11959362,3.990860462,4.368114948,4.129175663,4.170029163,4.105595112,4.448662758,4.357050896,4.326800346,4.481572628,4.438399792
2578,4.39020443,4.426244736,4.452805996,4.551690102,4.446320057,4.22781992,4.292859554,4.356021404,4.416502953,4.228310108,4.384473801,4.395595074,4.353419781,4.095507145,4.119029522,3.990267754,4.367208004,4.128302574,4.166125298,4.112879753,4.448122978,4.367045403,4.34585762,4.48607254,4.463500023
2619,4.425114155,4.468202591,4.498263836,4.59887743,4.49327755,4.228766918,4.381153107,4.485056877,4.463475227,4.260525703,4.395610809,4.424129963,4.40430212,4.095312119,4.119027615,3.990365267,4.384033203,4.127209663,4.16769886,4.109665871,4.49270153,4.502784729,4.466286182,4.497071743,4.453499794
2658,4.42460537,4.467223167,4.497297764,4.599008083,4.493083477,4.228550911,4.380922318,4.42080307,4.463281631,4.260468483,4.394791603,4.404336929,4.397580147,4.095652103,4.119068623,3.990353584,4.388875961,4.127467632,4.166662216,4.110452175,4.491735935,4.481068611,4.472249985,4.46408844,4.433678627
2697,4.421651363,4.464223385,4.495522022,4.60167551,4.492659569,4.229959488,4.38430357,4.487719536,4.403717995,4.142486095,4.332275867,4.442436218,4.389448643,4.094529629,4.119067192,3.991971016,4.393568516,4.127589703,4.164494038,4.12522316,4.489666462,4.499053955,4.472400188,4.468485355,4.444400311
2738,4.425615311,4.46679306,4.497448921,4.590782642,4.493803024,4.232013226,4.38795805,4.47122097,4.404036045,4.142538548,4.332083702,4.444407463,4.395677567,4.094104767,4.11906147,3.992099524,4.395832062,4.124140263,4.163361549,4.122333527,4.491735458,4.500389576,4.438000679,4.478360176,4.418857098
2816,4.424924374,4.465994835,4.496619701,4.585597992,4.493008614,4.230557442,4.269040585,4.292356968,4.403925896,4.141963482,4.370874405,4.395587444,4.392880917,4.09403944,4.119058609,3.992120743,4.396375179,4.123515129,4.16539526,4.123459339,4.490912914,4.350085258,4.306995392,4.430088997,4.388999939
2857,4.42403841,4.465085506,4.49564743,4.582575798,4.492262363,4.229724884,4.268443108,4.274678707,4.403498173,4.140124321,4.369804859,4.447425842,4.387072563,4.094033718,4.118712902,3.991863251,4.396719456,4.123676777,4.165407658,4.128890514,4.489964962,4.34008503,4.307550907,4.495803833,4.479000092
2896,4.423254013,4.464211941,4.49475193,4.580476761,4.492190838,4.229566574,4.268342972,4.267603874,4.403416634,4.140629768,4.370310307,4.390856266,4.387454987,4.094030857,4.11841917,3.991703272,4.395894051,4.121237755,4.169075012,4.111020088,4.489076614,4.294084072,4.319999695,4.461088657,4.374666691
2935,4.423307419,4.464315414,4.494906902,4.57982254,4.492380619,4.229733944,4.268499374,4.267720222,4.403513908,4.141166687,4.370847225,4.395542622,4.386431217,4.094021797,4.117296696,3.990688801,4.398244381,4.120902061,4.16740942,4.122846127,4.489220142,4.332084179,4.289778233,4.485089302,4.365889072
2976,4.423093796,4.464305401,4.495045185,4.578939438,4.492512703,4.229842663,4.268593788,4.273997307,4.403569221,4.141496181,4.37117672,4.400444984,4.386369228,4.094014168,4.117434025,3.99092865,4.398108959,4.120919228,4.167820454,4.119272232,4.48929739,4.289083004,4.305500031,4.456088543,4.370299816
3015,4.423026562,4.465053558,4.495826244,4.578467369,4.492866039,4.230168819,4.268904209,4.262698174,4.414821625,4.154297829,4.383976936,4.412628651,4.332201958,4.093532562,4.119407654,3.992541313,4.453454494,4.135947704,4.171750546,4.124283314,4.490094185,4.281084061,4.282909393,4.470339775,4.378499985
3095,4.42326355,4.465075016,4.495936871,4.576910019,4.492548943,4.229771137,4.291637897,4.296268463,4.414458752,4.147424698,4.38482523,4.466546059,4.387654305,4.093276501,4.118734837,3.991792679,4.399759293,4.122714043,4.17383194,4.110571384,4.490187645,4.375610828,4.297599792,4.503447056,4.486000061
3134,4.42331171,4.465000153,4.495834827,4.575983524,4.492511272,4.229698658,4.275389194,4.288336754,4.413023949,4.1456213,4.383119106,4.451577663,4.386812687,4.09392643,4.118443489,3.991537094,4.399922371,4.123052597,4.168923855,4.117094517,4.490085602,4.349120617,4.303736687,4.46412611,4.444333553
3174,4.422187805,4.465204239,4.49633503,4.576677799,4.492719173,4.22990036,4.278255463,4.284644127,4.413646221,4.146162987,4.383713245,4.433845043,4.346788883,4.093937397,4.118535519,3.991637945,4.435902119,4.127642155,4.160698414,4.124673843,4.490519047,4.316121578,4.306250095,4.487125874,4.432497025
3214,4.422254562,4.465184212,4.496291637,4.576291084,4.492723465,4.229878902,4.278842926,4.268001556,4.414290428,4.146677017,4.384243011,4.44375658,4.394791126,4.094000816,4.118200302,3.991359949,4.38870573,4.121994495,4.158890724,4.130095482,4.49048996,4.339133739,4.268000126,4.509140491,4.400000095
3293,4.410415173,4.45871067,4.490784168,4.569660187,4.487736702,4.224784851,4.330232143,4.355504036,4.412502766,4.151998043,4.389856815,4.460361481,4.37830925,4.092601776,4.117019653,3.990186691,4.383869171,4.122276306,4.161598682,4.129417419,4.484733582,4.440145969,4.373857498,4.502898216,4.414249897
3333,4.39223671,4.422474384,4.449797153,4.528619289,4.446756363,4.183783054,4.289224148,4.313643932,4.371500492,4.110980511,4.348846912,4.398532391,4.348390579,4.092698097,4.116947174,3.989964962,4.372026443,4.122750282,4.173714161,4.119674206,4.444936275,4.38995266,4.340545654,4.488152981,4.419000149
3372,4.42025423,4.458733082,4.486933708,4.580693722,4.483876228,4.220910072,4.326349735,4.363672733,4.408652782,4.148129463,4.383114338,4.425718784,4.392476559,4.092535496,4.117317677,3.990374088,4.387341976,4.123204708,4.167204857,4.123456001,4.481852055,4.408818245,4.378400326,4.489162445,4.425524712
3412,4.420512676,4.459673882,4.48852396,4.580779552,4.484297752,4.221320152,4.326752663,4.362453938,4.40907383,4.149151325,4.384128571,4.462006569,4.389986992,4.092418194,4.117256641,3.990286112,4.391107559,4.1231637,4.170223236,4.110790253,4.48324728,4.406163692,4.352666855,4.49916935,4.477666855
3452,4.419290066,4.459494591,4.488730431,4.578960896,4.48429966,4.22162056,4.326975346,4.357239246,4.409075737,4.15034914,4.385326385,4.427232742,4.354065895,4.092490196,4.117336273,3.990367651,4.414147854,4.12292099,4.170213223,4.120130539,4.483397007,4.437166691,4.358459473,4.463670254,4.405499935
3531,4.4187603,4.460049152,4.490366936,4.578862667,4.484979153,4.222453594,4.382358551,4.465078354,4.407526016,4.148249149,4.379265308,4.480706215,4.383845329,4.092872143,4.117459297,3.990221024,4.398334026,4.122738361,4.159564018,4.032270908,4.484721661,4.489132881,4.435667038,4.498919964,4.474333286
3571,4.418106079,4.459514141,4.489848137,4.581479549,4.484617233,4.222063541,4.38103199,4.483696461,4.406603813,4.147995472,4.3792243,4.477425575,4.382655144,4.093744755,4.117365837,3.990316391,4.397460938,4.123992443,4.158503056,4.031400204,4.484229565,4.497145176,4.46471405,4.504391193,4.458999634
3610,4.418520451,4.459676743,4.490105629,4.57963562,4.484663963,4.222176552,4.380907059,4.470912933,4.407423973,4.144260883,4.375631332,4.483997345,4.382974625,4.09381485,4.117438793,3.990399361,4.397405148,4.12409687,4.160356998,4.112746239,4.484474659,4.490139961,4.438600063,4.493837357,4.479000092
3650,4.417712212,4.459641457,4.490598679,4.578421116,4.48469162,4.222186089,4.380511761,4.466520309,4.408084869,4.144145489,4.375515461,4.46887064,4.338388443,4.09518671,4.11969471,3.992708921,4.42930603,4.124979973,4.161457539,4.034423351,4.484776497,4.505152225,4.440600395,4.494170666,4.445000172
3690,4.417679787,4.45963192,4.490611076,4.579453945,4.484641552,4.22209549,4.380371571,4.461081505,4.408081055,4.144051075,4.375473022,4.463163376,4.374345303,4.095043182,4.121020794,3.994045019,4.400961399,4.125035286,4.161552906,4.120714188,4.484783173,4.486803055,4.443714142,4.497169495,4.486000061
3769,4.417881012,4.459769249,4.490907192,4.570045471,4.484600067,4.222017765,4.380027294,4.460535049,4.408421516,4.160037994,4.371293068,4.416148663,4.375161648,4.098665237,4.120949268,3.993997574,4.40042448,4.129899979,4.162757397,4.035757065,4.485039234,4.502132893,4.442714691,4.493169308,4.397000313
3809,4.419249535,4.460156441,4.491113186,4.58343029,4.486079693,4.22368145,4.381236553,4.44766283,4.408467293,4.153095245,4.367473125,4.424674511,4.380320072,4.103952885,4.123116016,3.996198416,4.399619579,4.138047218,4.164011955,4.037045956,4.485253334,4.472126961,4.427000046,4.488168716,4.41466713
3888,4.494155407,4.499604225,4.492882252,4.563129425,4.489140034,4.226975441,4.360721111,4.401391506,4.40941906,4.153931141,4.355051994,4.401993752,4.457360268,4.114048958,4.134822369,4.07326746,4.470156193,4.142168999,4.169091225,4.107804298,4.492794991,4.457118988,4.417842388,4.508167744,4.480999947
3929,4.506343365,4.514651775,4.510407925,4.564067841,4.493824959,4.231645584,4.356506348,4.398979187,4.426683903,4.171125412,4.364164352,4.3990798,4.476340771,4.112047672,4.1375947,4.074182987,4.476954937,4.14539814,4.171067238,4.103830814,4.513435841,4.413125515,4.383999825,4.474164963,4.37349987
4007,4.528490067,4.536418915,4.531599522,4.499335766,4.51440239,4.476196289,4.307144642,4.272466183,4.5131464,4.498525143,4.317604542,4.317426205,4.493229866,4.116830826,4.144296646,4.073595524,4.502689362,4.153185368,4.176969051,4.108567715,4.535121441,4.184798717,4.230285645,4.181160927,4.286333084
4047,4.508080006,4.517045498,4.513996601,4.451514244,4.486079693,4.462681293,4.302451134,4.278374195,4.501951218,4.493594646,4.323446274,4.314601898,4.469307423,4.116988182,4.144172668,4.074142933,4.485344887,4.154459953,4.18283987,4.117096901,4.517012596,4.202147007,4.266000271,4.233677387,4.279500008
4087,4.523374081,4.510689735,4.459621906,4.419480801,4.470770836,4.455286026,4.29856205,4.273666382,4.484594822,4.49239397,4.327618122,4.316311359,4.4941535,4.115626335,4.144546509,4.085600376,4.494981766,4.152980804,4.183938503,4.121757507,4.475065708,4.190147877,4.22166729,4.228178501,4.29333353
4126,4.523526669,4.495605946,4.444090843,4.383591175,4.415690422,4.419790268,4.280937672,4.240655422,4.431408405,4.468425751,4.323946476,4.316619873,4.49383831,4.1163764,4.144986629,4.019398212,4.495102406,4.152295589,4.18310976,4.121600151,4.458799362,4.157151222,4.232749939,4.222509861,4.210000038
4167,4.526118279,4.479529381,4.393205643,4.342823505,4.395470142,4.41440773,4.281906605,4.274403572,4.416277409,4.461194992,4.320027828,4.306402683,4.494615555,4.116535664,4.145137787,4.088861942,4.498295307,4.150881767,4.18882513,4.120744705,4.417376518,4.199814796,4.246399879,4.225672722,4.280750275
4245,4.526367188,4.438681602,4.318967819,4.264739513,4.324621201,4.369823933,4.278956413,4.253531456,4.345519543,4.408051968,4.312729359,4.286829948,4.493561745,4.115056038,4.145579338,4.028865337,4.499275684,4.144501686,4.191484928,4.124228001,4.351504803,4.191142082,4.243999958,4.207663536,4.206999779
4285,4.520931244,4.412795544,4.293743134,4.232498169,4.282825947,4.331282139,4.270936966,4.232597351,4.294637203,4.389222145,4.303338051,4.297275543,4.486409187,4.11154604,4.144307137,4.084829807,4.49484539,4.140485287,4.192707539,4.121879578,4.325174809,4.190336704,4.208153725,4.277154922,4.281599998
4325,4.507392883,4.382610321,4.240821362,4.186662197,4.252262592,4.314047813,4.245794773,4.226885319,4.275046825,4.351755142,4.292913437,4.28470993,4.474211216,4.109488487,4.14381218,4.080996513,4.479549408,4.132114887,4.192801952,4.123902798,4.276072979,4.159467697,4.215256214,4.198158264,4.280275822
4364,4.500443935,4.368635178,4.221198559,4.163947105,4.206297874,4.282687664,4.24598217,4.227341652,4.23810482,4.334860802,4.278102398,4.258925915,4.466319084,4.10688448,4.14268446,4.090858459,4.473464489,4.127251625,4.187819004,4.126895905,4.260682106,4.166125774,4.209999561,4.179152966,4.296000004
4483,4.459238052,4.301961899,4.132064819,4.075837135,4.138199329,4.213817596,4.198290348,4.183414936,4.153542995,4.268474102,4.243350506,4.22746706,4.423758507,4.086788654,4.141487598,4.092055321,4.433546543,4.111573219,4.18461895,4.127912045,4.176626205,4.130130768,4.118999958,4.163825035,4.195800304
4524,4.438698769,4.285032749,4.12036705,4.064861774,4.123296261,4.192797661,4.188814163,4.169861794,4.127247334,4.231314659,4.236960888,4.214971542,4.400753021,4.083354473,4.140081882,4.035156727,4.415431976,4.106927395,4.18402338,4.13147068,4.163610458,4.13146162,4.126000404,4.1261549,4.196000099
4563,4.42911911,4.26773119,4.095391273,4.037745953,4.09981823,4.165698051,4.176397324,4.140664577,4.114432335,4.230808258,4.214039326,4.199709892,4.394086361,4.077236652,4.140219688,4.03715229,4.40291214,4.104873657,4.181666374,4.133656979,4.140495777,4.10979414,4.102800369,4.144652843,4.20179987
4602,4.416302204,4.255150795,4.083631039,4.031961918,4.087184906,4.154533863,4.15592289,4.140006542,4.092069626,4.197705746,4.206869125,4.192655087,4.382704258,4.073436737,4.141027927,4.088482857,4.38872242,4.105396271,4.182346821,4.1345191,4.128464699,4.105638027,4.128249645,4.133157253,4.186666965
4721,4.363229275,4.20285368,4.033583641,3.983793259,4.04547596,4.089222431,4.111558914,4.103221416,4.060643196,4.157289028,4.153873444,4.146923065,4.330927849,4.068991661,4.139682293,4.033595085,4.334468842,4.111210823,4.181528568,4.134056568,4.077592373,4.092544079,4.100600719,4.122422218,4.146249771
4762,4.346674919,4.191026688,4.025559902,3.980311155,4.020922661,4.073571682,4.082201004,4.086451054,4.040566444,4.115690708,4.147640228,4.140818596,4.311955452,4.071532249,4.143929958,4.088558197,4.320115089,4.110984325,4.185972691,4.136957645,4.068885803,4.058817863,4.081999779,4.158171654,4.147666454
4801,4.279114723,4.150580883,4.011964798,3.963356495,4.013822556,4.066056728,4.080251217,4.084136009,4.035468578,4.109457493,4.112468719,4.118848324,4.247812748,4.06774044,4.143404484,4.087610245,4.2493186,4.105120182,4.184760571,4.138164043,4.0485425,4.059146881,4.080299854,4.138575077,4.134285927
4881,4.255061626,4.128715992,3.992352962,3.948407173,3.987610102,4.033575535,4.041193962,4.060817242,4.013123035,4.068827629,4.066637516,4.07028389,4.223554611,4.073475361,4.145886898,4.087267399,4.225447178,4.105280399,4.184011459,4.134347439,4.028358459,4.047744751,4.083889008,4.078519821,4.074000359
4959,4.225948811,4.106127262,3.977300167,3.937003136,3.979920149,4.013562679,4.01659584,4.029155731,4.004034042,4.049293518,4.027687073,4.024650574,4.192019939,4.063272953,4.137534142,4.022090912,4.198402405,4.062683105,4.164535522,4.136581898,4.011068821,4.017730713,4.052624702,4.023686886,4.021916866
5000,4.199042797,4.094003201,3.974057436,3.937813997,3.960148096,3.998704672,3.954756975,4.008372784,3.991404533,4.028869152,4.01590538,4.002727985,4.165911198,4.063701153,4.139517307,4.022518158,4.171147346,4.038312912,4.145943642,4.100588799,4.006230831,4.019156456,4.017333508,3.997354507,3.998889208
