Milliseconds,Spine_base_x,Spine_base_y,Spine_base_z,Spine_mid_x,Spine_mid_y,Spine_mid_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Shoulder_left_x,Shoulder_left_y,Shoulder_left_z,Elbow_left_x,Elbow_left_y,Elbow_left_z,Wrist_left_x,Wrist_left_y,Wrist_left_z,Hand_left_x,Hand_left_y,Hand_left_z,Shoulder_right_x,Shoulder_right_y,Shoulder_right_z,Elbow_right_x,Elbow_right_y,Elbow_right_z,Wrist_right_x,Wrist_right_y,Wrist_right_z,Hand_right_x,Hand_right_y,Hand_right_z,Hip_left_x,Hip_left_y,Hip_left_z,Knee_left_x,Knee_left_y,Knee_left_z,Ankle_left_x,Ankle_left_y,Ankle_left_z,Foot_left_x,Foot_left_y,Foot_left_z,Hip_right_x,Hip_right_y,Hip_right_z,Knee_right_x,Knee_right_y,Knee_right_z,Ankle_right_x,Ankle_right_y,Ankle_right_z,Foot_right_x,Foot_right_y,Foot_right_z,Spine_shoulder_x,Spine_shoulder_y,Spine_shoulder_z,Handtip_left_x,Handtip_left_y,Handtip_left_z,Thumb_left_x,Thumb_left_y,Thumb_left_z,Handtip_right_x,Handtip_right_y,Handtip_right_z,Thumb_right_x,Thumb_right_y,Thumb_right_z
3033,-0.132177412509918,-0.455976188182831,4.42492437362671,-0.156033977866173,-0.274115324020386,4.4659948348999,-0.179276958107948,-0.094237431883812,4.4966197013855,-0.161717370152473,0.0216200370341539,4.58559799194336,-0.307536214590073,-0.0709963440895081,4.49300861358643,-0.252408713102341,-0.189554661512375,4.23055744171143,-0.0424739792943001,-0.18519090116024,4.26904058456421,-0.021028084680438,-0.154862314462662,4.29235696792603,0.0373955555260181,-0.110747404396534,4.40392589569092,0.0663246437907219,-0.23881708085537,4.14196348190308,0.0289115589112043,-0.0970499739050865,4.37087440490723,0.0389761589467525,-0.0864484161138535,4.39558744430542,-0.19383130967617,-0.456479340791702,4.39288091659546,-0.268191337585449,-0.246160537004471,4.09403944015503,-0.207229301333427,-0.633739948272705,4.11905860900879,-0.229135140776634,-0.673955082893372,3.99212074279785,-0.0687713250517845,-0.449792355298996,4.39637517929077,0.0520169213414192,-0.250073164701462,4.12351512908936,0.0164392404258251,-0.633786261081696,4.16539525985718,0.0535369105637074,-0.714164614677429,4.12345933914185,-0.173564180731773,-0.139028638601303,4.49091291427612,0.0195416864007711,-0.125528961420059,4.35008525848389,-0.0302179865539074,-0.129108816385269,4.3069953918457,-0.00429204758256674,-0.0552624203264713,4.43008899688721,0.0557041503489017,-0.0667334049940109,4.38899993896484
3077,-0.132115468382835,-0.455972194671631,4.42403841018677,-0.15571928024292,-0.273903548717499,4.46508550643921,-0.178636059165001,-0.093715064227581,4.49564743041992,-0.161727786064148,0.0225609969347715,4.58257579803467,-0.306396245956421,-0.0705584660172462,4.49226236343384,-0.251153975725174,-0.1888807117939,4.2297248840332,-0.0418735034763813,-0.184901028871536,4.26844310760498,-0.0135909160599113,-0.158538207411766,4.2746787071228,0.0370938442647457,-0.110601738095284,4.40349817276001,0.008352005854249,-0.225723385810852,4.14012432098389,-0.0264651272445917,-0.0846976116299629,4.36980485916138,-0.0104742776602507,-0.0631959512829781,4.44742584228516,-0.193876788020134,-0.456518203020096,4.38707256317139,-0.268318146467209,-0.246056422591209,4.09403371810913,-0.207396179437637,-0.633796513080597,4.11871290206909,-0.229255333542824,-0.67396342754364,3.99186325073242,-0.068677581846714,-0.449731677770615,4.39671945571899,0.0516660138964653,-0.249883338809013,4.12367677688599,0.0164349339902401,-0.633765995502472,4.16540765762329,0.0517607852816582,-0.715431213378906,4.12889051437378,-0.173016950488091,-0.138592183589935,4.48996496200562,0.00764609966427088,-0.125240594148636,4.34008502960205,-0.0351196639239788,-0.1283920109272,4.30755090713501,-0.0289068445563316,-0.0122445467859507,4.49580383300781,-0.000262569636106491,-0.0232573747634888,4.47900009155273
3119,-0.129194065928459,-0.458076119422913,4.42325401306152,-0.15241152048111,-0.275670409202576,4.46421194076538,-0.174942001700401,-0.0950732156634331,4.49475193023682,-0.165383130311966,0.0220942962914705,4.58047676086426,-0.30401811003685,-0.0713396891951561,4.49219083786011,-0.248788341879845,-0.189480602741241,4.22956657409668,-0.0401515550911427,-0.185626327991486,4.26834297180176,-0.0113236540928483,-0.162699908018112,4.26760387420654,0.0375445447862148,-0.110959991812706,4.40341663360596,0.00952228624373674,-0.226513981819153,4.14062976837158,-0.0252979379147291,-0.0854862704873085,4.37031030654907,0.0155303012579679,-0.092412143945694,4.39085626602173,-0.190951123833656,-0.459090948104858,4.38745498657227,-0.26835697889328,-0.246042415499687,4.09403085708618,-0.207497477531433,-0.633925080299377,4.11841917037964,-0.229496747255325,-0.674029111862183,3.99170327186584,-0.0658078044652939,-0.451211601495743,4.39589405059814,0.0528616942465305,-0.250919610261917,4.12123775482178,0.0169610250741243,-0.636285305023193,4.16907501220703,0.0519104190170765,-0.713347673416138,4.1110200881958,-0.169424250721931,-0.140046864748001,4.48907661437988,0.0308693051338196,-0.135490208864212,4.29408407211304,-0.00705211935564876,-0.124660708010197,4.31999969482422,-0.028685636818409,-0.0556489154696465,4.46108865737915,0.0415556244552135,-0.074479304254055,4.37466669082642
3161,-0.128957167267799,-0.458935678005219,4.42330741882324,-0.152177706360817,-0.276264876127243,4.46431541442871,-0.174724861979485,-0.0954454988241196,4.49490690231323,-0.168907895684242,0.0218478348106146,4.5798225402832,-0.303824663162231,-0.0714989900588989,4.49238061904907,-0.248587712645531,-0.189587891101837,4.22973394393921,-0.0400553122162819,-0.185788974165916,4.26849937438965,-0.0151308793574572,-0.161820590496063,4.26772022247314,0.0374765321612358,-0.111055187880993,4.40351390838623,0.00959241110831499,-0.226794540882111,4.14116668701172,-0.025227976962924,-0.0857662484049797,4.37084722518921,0.014586890116334,-0.0957774668931961,4.39554262161255,-0.190797507762909,-0.460089117288589,4.3864312171936,-0.268790185451508,-0.245878845453262,4.09402179718018,-0.207943424582481,-0.633767068386078,4.11729669570923,-0.229965209960938,-0.673821151256561,3.99068880081177,-0.0651381760835648,-0.452806174755096,4.39824438095093,0.0529801808297634,-0.250750243663788,4.1209020614624,0.0150114614516497,-0.637454271316528,4.16740942001343,0.0574154071509838,-0.714512169361115,4.1228461265564,-0.169202536344528,-0.140465945005417,4.4892201423645,0.0194605402648449,-0.136836364865303,4.33208417892456,-0.0262516606599092,-0.132868155837059,4.28977823257446,0.00790207460522652,-0.0437013693153858,4.48508930206299,0.0500812008976936,-0.0994734093546867,4.36588907241821
3205,-0.128636509180069,-0.459699273109436,4.42309379577637,-0.152040615677834,-0.276327699422836,4.46430540084839,-0.174492180347443,-0.0950989723205566,4.49504518508911,-0.168544888496399,0.022109093144536,4.57893943786621,-0.303568154573441,-0.0713035240769386,4.49251270294189,-0.248273804783821,-0.189317062497139,4.22984266281128,-0.0399182438850403,-0.185657411813736,4.26859378814697,-0.0184849016368389,-0.160805001854897,4.27399730682373,0.0374823994934559,-0.110886640846729,4.40356922149658,0.00976009573787451,-0.226592645049095,4.14149618148804,-0.0250607263296843,-0.0855649933218956,4.37117671966553,0.0122371520847082,-0.0914406254887581,4.40044498443604,-0.190715402364731,-0.460767269134521,4.38636922836304,-0.269011318683624,-0.246165633201599,4.09401416778564,-0.207842752337456,-0.633505463600159,4.11743402481079,-0.229877471923828,-0.67351496219635,3.99092864990234,-0.06465033441782,-0.453369051218033,4.398108959198,0.0529156401753426,-0.250731319189072,4.1209192276001,0.0136689329519868,-0.637672901153564,4.1678204536438,0.0594729669392109,-0.711890399456024,4.11927223205566,-0.169018626213074,-0.140282183885574,4.48929738998413,0.00755601702257991,-0.14718721807003,4.2890830039978,-0.0306097343564034,-0.127170652151108,4.30550003051758,-0.0286535639315844,-0.0494984947144985,4.45608854293823,0.0410916544497013,-0.113002419471741,4.37029981613159
3247,-0.123198337852955,-0.471618831157684,4.42302656173706,-0.149623602628708,-0.280369400978088,4.46505355834961,-0.173787415027618,-0.0954703390598297,4.49582624435425,-0.168018952012062,0.0218125153332949,4.57846736907959,-0.303081721067429,-0.071564607322216,4.49286603927612,-0.247784718871117,-0.189518332481384,4.23016881942749,-0.0395667217671871,-0.185919255018234,4.26890420913696,-0.0165362451225519,-0.165800139307976,4.26269817352295,0.020962618291378,-0.107451446354389,4.41482162475586,-0.00575866131111979,-0.223579153418541,4.15429782867432,-0.0405377857387066,-0.0825632810592651,4.38397693634033,-0.00251730694435537,-0.0858973562717438,4.41262865066528,-0.185538485646248,-0.478306531906128,4.33220195770264,-0.269211381673813,-0.245645850896835,4.09353256225586,-0.206873834133148,-0.633583724498749,4.11940765380859,-0.227257117629051,-0.673517823219299,3.99254131317139,-0.0486623719334602,-0.481627762317657,4.45345449447632,0.047618206590414,-0.261553227901459,4.13594770431519,0.0145443538203835,-0.636995494365692,4.17175054550171,0.0656113773584366,-0.708114624023438,4.12428331375122,-0.168048575520515,-0.141171127557755,4.49009418487549,0.0192314386367798,-0.135225430130959,4.28108406066895,-0.0275591835379601,-0.140554785728455,4.28290939331055,-0.0274102706462145,-0.0450547970831394,4.47033977508545,0.0314361713826656,-0.074401818215847,4.37849998474121
3333,-0.123068429529667,-0.466223895549774,4.42326354980469,-0.148957118391991,-0.278782427310944,4.46507501602173,-0.173026978969574,-0.094635397195816,4.49593687057495,-0.167024895548821,0.0223582629114389,4.5769100189209,-0.302379637956619,-0.0707724913954735,4.49254894256592,-0.247024804353714,-0.188600450754166,4.22977113723755,-0.0468971505761147,-0.172638967633247,4.29163789749146,-0.0181483682245016,-0.14421746134758,4.29626846313477,0.0244898833334446,-0.106535337865353,4.41445875167847,0.0155402990058064,-0.227444544434547,4.14742469787598,0.0137122077867389,-0.095986120402813,4.38482522964478,-0.0229958314448595,-0.0577362626791,4.46654605865479,-0.186202421784401,-0.457853615283966,4.38765430450439,-0.269269198179245,-0.24529641866684,4.0932765007019,-0.206659004092216,-0.633770942687988,4.11873483657837,-0.226852580904961,-0.673758864402771,3.99179267883301,-0.0578875653445721,-0.451274901628494,4.39975929260254,0.0521873645484447,-0.25161474943161,4.12271404266357,0.0163146834820509,-0.635785520076752,4.17383193969727,0.0608374923467636,-0.705603182315826,4.11057138442993,-0.167284026741982,-0.140261843800545,4.4901876449585,0.00770883494988084,-0.108349673449993,4.37561082839966,-0.0417200922966003,-0.126355275511742,4.29759979248047,-0.0248558297753334,-0.0192879252135754,4.50344705581665,0.00379292923025787,-0.039617732167244,4.48600006103516
3375,-0.122993111610413,-0.466225653886795,4.42331171035767,-0.148609861731529,-0.278988391160965,4.46500015258789,-0.172511622309685,-0.094968318939209,4.4958348274231,-0.166100785136223,0.0218725390732288,4.57598352432251,-0.302087545394897,-0.0710258632898331,4.49251127243042,-0.24674354493618,-0.188820362091064,4.2296986579895,-0.039247028529644,-0.180738851428032,4.27538919448853,-0.0167505946010351,-0.15190726518631,4.28833675384521,0.024785989895463,-0.10761646181345,4.41302394866943,0.0189199540764093,-0.227965787053108,4.14562129974365,0.0148576181381941,-0.0967590808868408,4.38311910629272,-0.0203543193638325,-0.0686129108071327,4.45157766342163,-0.185875922441483,-0.459517568349838,4.38681268692017,-0.269871920347214,-0.245334714651108,4.09392642974854,-0.206594124436378,-0.633517980575562,4.11844348907471,-0.227118521928787,-0.673489153385162,3.99153709411621,-0.0576652474701405,-0.452563166618347,4.39992237091064,0.0524678267538548,-0.25209778547287,4.1230525970459,0.0155635830014944,-0.635803639888763,4.16892385482788,0.0574900098145008,-0.711269676685333,4.11709451675415,-0.166773542761803,-0.140597507357597,4.49008560180664,0.0195370707660913,-0.137374490499496,4.34912061691284,-0.0303515233099461,-0.129116490483284,4.30373668670654,-0.0360322520136833,-0.0483874268829823,4.4641261100769,-0.0245294030755758,-0.0392563939094543,4.44433355331421
3418,-0.121050655841827,-0.476738125085831,4.42218780517578,-0.147571980953217,-0.282087832689285,4.4652042388916,-0.172200724482536,-0.0949822142720222,4.49633502960205,-0.17666332423687,0.0217368826270103,4.57667779922485,-0.301963537931442,-0.071069709956646,4.4927191734314,-0.246612459421158,-0.18884702026844,4.22990036010742,-0.0418615862727165,-0.179072245955467,4.27825546264648,-0.0226973090320826,-0.153158441185951,4.28464412689209,0.0237562097609043,-0.10760822892189,4.41364622116089,0.0196513645350933,-0.227857887744904,4.14616298675537,0.0154426665976644,-0.0967563167214394,4.38371324539185,-0.0136272301897407,-0.0673610270023346,4.43384504318237,-0.186963438987732,-0.483959645032883,4.34678888320923,-0.270105093717575,-0.245143681764603,4.09393739700317,-0.205916151404381,-0.634093284606934,4.11853551864624,-0.226443201303482,-0.673971831798553,3.99163794517517,-0.0489050969481468,-0.486815869808197,4.43590211868286,0.0506151132285595,-0.254894852638245,4.1276421546936,0.0210445150732994,-0.635164260864258,4.16069841384888,0.0555369630455971,-0.716777980327606,4.12467384338379,-0.166383117437363,-0.140989199280739,4.49051904678345,-0.00418138038367033,-0.124549105763435,4.31612157821655,-0.0218198373913765,-0.124245420098305,4.30625009536743,-0.0288533363491297,-0.0314682461321354,4.48712587356567,0.0153070846572518,-0.0153422355651855,4.43249702453613
3461,-0.122373342514038,-0.474498271942139,4.42225456237793,-0.147766441106796,-0.282032817602158,4.46518421173096,-0.172265976667404,-0.0951269119977951,4.49629163742065,-0.177938625216484,0.021327106282115,4.57629108428955,-0.301974505186081,-0.0711594149470329,4.49272346496582,-0.246616452932358,-0.188920557498932,4.2298789024353,-0.0433551147580147,-0.178579643368721,4.27884292602539,-0.0189012121409178,-0.162185147404671,4.26800155639648,0.0213948227465153,-0.107614569365978,4.41429042816162,0.0195401478558779,-0.227682575583458,4.14667701721191,0.0151994517073035,-0.0966397374868393,4.38424301147461,-0.0101243024691939,-0.0665426328778267,4.44375658035278,-0.190543070435524,-0.468458205461502,4.39479112625122,-0.270115703344345,-0.245665162801743,4.09400081634521,-0.206418856978416,-0.633967101573944,4.11820030212402,-0.226856917142868,-0.673834204673767,3.99135994911194,-0.0615017414093018,-0.458699196577072,4.38870573043823,0.0519790835678577,-0.251873403787613,4.12199449539185,0.0176227614283562,-0.633511543273926,4.15889072418213,0.0553212836384773,-0.713944554328918,4.13009548187256,-0.166459411382675,-0.14111715555191,4.4904899597168,0.0668825581669807,-0.137056425213814,4.33913373947144,-0.0390942208468914,-0.158113420009613,4.26800012588501,-0.0289950147271156,-0.00699642580002546,4.5091404914856,0.0618113055825233,-0.066878542304039,4.40000009536743
3546,-0.124791041016579,-0.472380548715591,4.4104151725769,-0.152815774083138,-0.279431343078613,4.45871067047119,-0.175513833761215,-0.0930642932653427,4.49078416824341,-0.187599077820778,0.0226244777441025,4.56966018676758,-0.304411292076111,-0.0687766745686531,4.48773670196533,-0.2489944845438,-0.186314955353737,4.22478485107422,-0.0704803168773651,-0.124344572424889,4.3302321434021,-0.0800560414791107,-0.141747623682022,4.35550403594971,0.0107188811525702,-0.103379495441914,4.41250276565552,0.0165897514671087,-0.232366487383842,4.1519980430603,0.0112370774149895,-0.101923115551472,4.38985681533813,-0.0162252616137266,-0.0588396191596985,4.46036148071289,-0.191912621259689,-0.470977127552032,4.37830924987793,-0.270767241716385,-0.246009230613709,4.09260177612305,-0.206451624631882,-0.634770393371582,4.11701965332031,-0.226447477936745,-0.674902081489563,3.99018669128418,-0.0584386773407459,-0.465153306722641,4.38386917114258,0.0518548563122749,-0.251730710268021,4.12227630615234,0.0179726295173168,-0.63280177116394,4.16159868240356,0.0496973842382431,-0.715612292289734,4.12941741943359,-0.169943645596504,-0.139457657933235,4.48473358154297,-0.0406744405627251,-0.0917589217424393,4.44014596939087,-0.137299031019211,-0.153474628925323,4.37385749816895,0.00178982422221452,-0.0223673041909933,4.50289821624756,0.0408727005124092,-0.0549153983592987,4.41424989700317
3589,-0.109549544751644,-0.482090502977371,4.39223670959473,-0.125682488083839,-0.307474970817566,4.42247438430786,-0.147419288754463,-0.13050788640976,4.4497971534729,-0.159217730164528,-0.0155160836875439,4.52861928939819,-0.276359111070633,-0.106175772845745,4.44675636291504,-0.221012532711029,-0.223610639572144,4.18378305435181,-0.0425537712872028,-0.161538779735565,4.28922414779663,-0.0488458313047886,-0.157486885786057,4.31364393234253,0.0388079956173897,-0.140789076685905,4.37150049209595,0.0445946417748928,-0.269670128822327,4.11098051071167,0.0391655750572681,-0.13911384344101,4.34884691238403,0.0340019911527634,-0.0971813872456551,4.39853239059448,-0.166602402925491,-0.488739311695099,4.34839057922363,-0.270834475755692,-0.245955213904381,4.092698097229,-0.206483080983162,-0.634677946567535,4.11694717407227,-0.226783871650696,-0.674368798732758,3.98996496200562,-0.0483376793563366,-0.470865279436111,4.37202644348145,0.0513386614620686,-0.252461642026901,4.1227502822876,0.0215789787471294,-0.633824408054352,4.17371416091919,0.0462250150740147,-0.715488910675049,4.11967420578003,-0.142077147960663,-0.174578696489334,4.44493627548218,-0.0042547257617116,-0.1051060333848,4.38995265960693,-0.104403242468834,-0.177982345223427,4.34054565429688,0.0753120630979538,-0.0559853278100491,4.48815298080444,0.0801837146282196,-0.0729836747050285,4.41900014877319
3632,-0.148546054959297,-0.450392156839371,4.42025423049927,-0.169819489121437,-0.270247042179108,4.45873308181763,-0.190452754497528,-0.0917703285813332,4.48693370819092,-0.137590348720551,0.00349504803307354,4.58069372177124,-0.319335728883743,-0.0674833804368973,4.48387622833252,-0.263873070478439,-0.185026735067368,4.22091007232666,-0.0853191018104553,-0.123058162629604,4.32634973526001,-0.104731746017933,-0.147462740540504,4.36367273330688,-0.00420247903093696,-0.102086901664734,4.40865278244019,0.00171291269361973,-0.231079205870628,4.1481294631958,0.0222054235637188,-0.0967259407043457,4.38311433792114,-0.00287336087785661,-0.0679695010185242,4.42571878433228,-0.20962581038475,-0.456730514764786,4.3924765586853,-0.270747512578964,-0.245736211538315,4.09253549575806,-0.207562178373337,-0.634257435798645,4.11731767654419,-0.227690264582634,-0.6741583943367,3.99037408828735,-0.085424117743969,-0.43786957859993,4.38734197616577,0.0509446412324905,-0.253540009260178,4.12320470809937,0.0154782785102725,-0.632598876953125,4.16720485687256,0.0531056746840477,-0.711862921714783,4.12345600128174,-0.185402855277061,-0.136200845241547,4.48185205459595,-0.148723185062408,-0.131224170327187,4.40881824493408,-0.150083899497986,-0.152605995535851,4.37840032577515,-0.0166079103946686,-0.0314826034009457,4.48916244506836,0.0147692309692502,-0.0594866499304771,4.42552471160889
3674,-0.143186137080193,-0.453807532787323,4.42051267623901,-0.166154086589813,-0.271056592464447,4.45967388153076,-0.187428861856461,-0.0907815769314766,4.48852396011353,-0.130788683891296,0.00267356960102916,4.58077955245972,-0.318582475185394,-0.0672367960214615,4.48429775238037,-0.263121128082275,-0.184781283140183,4.22132015228271,-0.0845680683851242,-0.122812837362289,4.32675266265869,-0.101875185966492,-0.14684633910656,4.36245393753052,-0.00344699551351368,-0.101840496063232,4.40907382965088,0.00484494119882584,-0.231347560882568,4.14915132522583,0.0253291018307209,-0.0969929918646812,4.38412857055664,0.012513511814177,-0.051113810390234,4.46200656890869,-0.20518034696579,-0.459538280963898,4.38998699188232,-0.270761132240295,-0.245583698153496,4.09241819381714,-0.20754186809063,-0.634267210960388,4.11725664138794,-0.227681994438171,-0.674145877361298,3.99028611183167,-0.0779810473322868,-0.442638605833054,4.3911075592041,0.0509014129638672,-0.253592252731323,4.12316370010376,0.0176204610615969,-0.634062588214874,4.17022323608398,0.0514217615127563,-0.710764706134796,4.11079025268555,-0.182311609387398,-0.135661542415619,4.48324728012085,-0.112543761730194,-0.115111202001572,4.40616369247437,-0.146797746419907,-0.155287817120552,4.3526668548584,0.0632152259349823,-0.0315522663295269,4.49916934967041,0.0649476647377014,-0.0395414233207703,4.4776668548584
3718,-0.141397476196289,-0.45693439245224,4.41929006576538,-0.165204510092735,-0.272121697664261,4.45949459075928,-0.187104448676109,-0.0908249393105507,4.48873043060303,-0.120314158499241,-0.00334453280083835,4.57896089553833,-0.318587213754654,-0.0672547146677971,4.484299659729,-0.26743671298027,-0.187332063913345,4.22162055969238,-0.0912067443132401,-0.126876518130302,4.32697534561157,-0.102767415344715,-0.147688031196594,4.35723924636841,-0.0034517371095717,-0.101858414709568,4.40907573699951,0.0133085763081908,-0.231059446930885,4.15034914016724,0.0337700396776199,-0.0967060253024101,4.38532638549805,0.00370817072689533,-0.0726341307163239,4.42723274230957,-0.200521111488342,-0.465820580720901,4.35406589508057,-0.270777553319931,-0.245554283261299,4.09249019622803,-0.207546576857567,-0.634272933006287,4.11733627319336,-0.227682158350945,-0.674158215522766,3.99036765098572,-0.0734485983848572,-0.453124165534973,4.41414785385132,0.0514876767992973,-0.254713416099548,4.12292098999023,0.0177153069525957,-0.633848130702972,4.17021322250366,0.0492883808910847,-0.714281320571899,4.12013053894043,-0.181892931461334,-0.135851681232452,4.48339700698853,-0.0648779645562172,-0.10381118953228,4.43716669082642,-0.147188559174538,-0.151591971516609,4.35845947265625,-0.0104224923998117,-0.0434926562011242,4.46367025375366,0.0346848368644714,-0.0638957470655441,4.40549993515015
3802,-0.133499145507813,-0.468446105718613,4.41876029968262,-0.160080417990685,-0.276507884263992,4.46004915237427,-0.184025809168816,-0.0902621522545815,4.49036693572998,-0.111469708383083,-0.00657688453793526,4.57886266708374,-0.317259192466736,-0.0669103264808655,4.48497915267944,-0.268732905387878,-0.188267067074776,4.22245359420776,-0.296514958143234,-0.0732021406292915,4.38235855102539,-0.339063167572021,-0.0409832298755646,4.46507835388184,0.0244012195616961,-0.105497106909752,4.40752601623535,0.0205339752137661,-0.227194592356682,4.14824914932251,-0.0282508842647076,-0.0929901301860809,4.37926530838013,-0.0546120591461658,-0.0481913350522518,4.48070621490479,-0.198571979999542,-0.464109510183334,4.38384532928467,-0.270286589860916,-0.246540114283562,4.09287214279175,-0.20802940428257,-0.635268330574036,4.11745929718018,-0.226968318223953,-0.67511510848999,3.99022102355957,-0.0705412402749062,-0.452555298805237,4.39833402633667,0.0516329556703568,-0.25496843457222,4.12273836135864,0.0210955888032913,-0.624075293540955,4.15956401824951,0.000521646812558174,-0.664038896560669,4.03227090835571,-0.178623721003532,-0.136227577924728,4.48472166061401,-0.371883749961853,-0.0253367107361555,4.48913288116455,-0.357417762279511,-0.04917998239398,4.43566703796387,-0.0657804310321808,-0.00697764987125993,4.49891996383667,-0.0389534011483192,-0.00896129384636879,4.4743332862854
3846,-0.135172754526138,-0.467350959777832,4.41810607910156,-0.161030471324921,-0.27653557062149,4.45951414108276,-0.185045272111893,-0.0905397236347198,4.48984813690186,-0.128340616822243,0.00296683283522725,4.58147954940796,-0.317950665950775,-0.0669879019260406,4.48461723327637,-0.270825088024139,-0.188827767968178,4.22206354141235,-0.299742490053177,-0.0726584568619728,4.38103199005127,-0.282814383506775,-0.0383849292993546,4.48369646072388,0.013218673877418,-0.104647390544415,4.40660381317139,0.0165354330092669,-0.226301744580269,4.14799547195435,-0.0313725695014,-0.0921744629740715,4.37922430038452,-0.0617642141878605,-0.0473683550953865,4.47742557525635,-0.199723094701767,-0.464236944913864,4.38265514373779,-0.269942760467529,-0.245522946119308,4.09374475479126,-0.208007737994194,-0.635252416133881,4.11736583709717,-0.227762475609779,-0.675072908401489,3.99031639099121,-0.071549691259861,-0.452948123216629,4.3974609375,0.0507438071072102,-0.254134625196457,4.12399244308472,0.0198540911078453,-0.625499606132507,4.15850305557251,-0.00152678601443768,-0.665425956249237,4.03140020370483,-0.179509207606316,-0.136487871408463,4.48422956466675,-0.305060505867004,-0.00699238758534193,4.49714517593384,-0.338552623987198,-0.0173422135412693,4.46471405029297,-0.0699608325958252,0.00667703989893198,4.50439119338989,-0.0196735132485628,-0.00973797589540482,4.45899963378906
3888,-0.135565534234047,-0.466828435659409,4.41852045059204,-0.161046251654625,-0.276583969593048,4.45967674255371,-0.184920608997345,-0.0907817855477333,4.49010562896729,-0.129355639219284,0.00447518238797784,4.57963562011719,-0.317935407161713,-0.0670290142297745,4.48466396331787,-0.271044760942459,-0.189093977212906,4.22217655181885,-0.299885869026184,-0.072553813457489,4.38090705871582,-0.297865897417068,-0.0543345101177692,4.47091293334961,0.0105071486905217,-0.104380548000336,4.4074239730835,0.0630973279476166,-0.176184266805649,4.1442608833313,0.0158364195376635,-0.0421927906572819,4.37563133239746,-0.041712898761034,-0.0242889430373907,4.4839973449707,-0.199858158826828,-0.464623868465424,4.38297462463379,-0.269586682319641,-0.244535446166992,4.09381484985352,-0.207994192838669,-0.635238885879517,4.11743879318237,-0.2277020663023,-0.6750608086586,3.99039936065674,-0.0716676414012909,-0.452887862920761,4.39740514755249,0.0506368838250637,-0.254304021596909,4.12409687042236,0.0200809929519892,-0.627763569355011,4.1603569984436,0.0422624424099922,-0.711667954921722,4.1127462387085,-0.179394409060478,-0.136710360646248,4.48447465896606,-0.335225492715836,-0.0192189067602158,4.49013996124268,-0.348318666219711,-0.0479911081492901,4.43860006332397,-0.0493417456746101,0.0216569770127535,4.49383735656738,-0.0532622635364532,0.0297425556927919,4.47900009155273
3930,-0.13732086122036,-0.470950305461884,4.41771221160889,-0.162243336439133,-0.277792245149612,4.459641456604,-0.186390534043312,-0.0902067273855209,4.49059867858887,-0.132643476128578,0.00691395485773683,4.57842111587524,-0.318515211343765,-0.0667971447110176,4.48469161987305,-0.272204339504242,-0.189043372869492,4.22218608856201,-0.301509290933609,-0.0720306634902954,4.38051176071167,-0.310353457927704,-0.0495724454522133,4.46652030944824,0.00493691908195615,-0.102874174714088,4.40808486938477,0.0617966875433922,-0.175580084323883,4.14414548873901,0.0145392511039972,-0.0415901876986027,4.37551546096802,-0.0293463561683893,-0.037924487143755,4.46887063980103,-0.208523243665695,-0.477231055498123,4.33838844299316,-0.269357085227966,-0.244586333632469,4.09518671035767,-0.206445664167404,-0.634927868843079,4.11969470977783,-0.226393833756447,-0.67473429441452,3.9927089214325,-0.0721220225095749,-0.474002927541733,4.42930603027344,0.0496915094554424,-0.254732728004456,4.12497997283936,0.0196072105318308,-0.629107773303986,4.16145753860474,-0.00195330940186977,-0.668993413448334,4.03442335128784,-0.180517345666885,-0.136646389961243,4.48477649688721,-0.262635141611099,-0.00698817474767566,4.50515222549438,-0.360605806112289,-0.0456696860492229,4.44060039520264,-0.0350334569811821,-0.0008356713806279,4.49417066574097,0.00751157756894827,-0.0248371753841639,4.44500017166138
3974,-0.137353464961052,-0.470443367958069,4.41767978668213,-0.162219047546387,-0.277761340141296,4.45963191986084,-0.186308890581131,-0.0901683270931244,4.49061107635498,-0.140070900321007,0.0104179428890347,4.57945394515991,-0.318452805280685,-0.06680778414011,4.48464155197144,-0.27220407128334,-0.189132481813431,4.22209548950195,-0.301609963178635,-0.0719940364360809,4.38037157058716,-0.327139019966125,-0.0469960868358612,4.46108150482178,0.00428085960447788,-0.102757818996906,4.4080810546875,0.0617334060370922,-0.175527438521385,4.14405107498169,0.0144659951329231,-0.041508924216032,4.37547302246094,-0.028758043423295,-0.0405090861022472,4.46316337585449,-0.202316433191299,-0.470939725637436,4.37434530258179,-0.26863557100296,-0.245433390140533,4.09504318237305,-0.205513164401054,-0.635010480880737,4.12102079391479,-0.225504368543625,-0.674823105335236,3.99404501914978,-0.0721057206392288,-0.459153264760971,4.40096139907837,0.0495553538203239,-0.255182057619095,4.12503528594971,0.0189927946776152,-0.628802418708801,4.16155290603638,0.0492021068930626,-0.711421549320221,4.12071418762207,-0.180454537272453,-0.136620834469795,4.48478317260742,-0.355380058288574,-0.0314459800720215,4.48680305480957,-0.338798552751541,-0.0449360348284245,4.4437141418457,-0.0411975681781769,0.0667034834623337,4.49716949462891,-0.0410952493548393,0.0665378198027611,4.48600006103516
